text,label
밀크티 맛집 인정 크로플 맛있어요,1
서비스로 주신 와플이랑 망고 맛있게 먹었습니다,1
맛있어욤,1
이 집 좀 치네,1
흑당크로플 처음 먹었는데 너무 맛있어요크로플 사이즈업 감사합니당,1
저번에 크로플 먹었을때 넘 맛있어서 이번엔 밀크티로 도전해봤어요 역시 기대이상입니다 다음에 또 시킬게여,1
스무디들도 다 맛있었고 밀크티도 언제나처럼 맛있어요 어제 늦게 주문을 하다보니 주문이 제대로 된건지가 걱정되어서 배달 현황 문의한 거였는데 사장님일지 라이더분이 아니라 직접와주셔서 놀라고 감사했습니다ㅜㅠ 덕분에 늦은시간에도 잘 마셨어요 앞으로도 종종 시키도록 할게요 번창하세요,1
안암 최애 밀크티집 요즘 학교 갈 일이 없어서 못 마셨는데 배달되서 너무 좋았어요 비록 배달대행사 배달지역이 아니라서 예상시간보다 분은 더 걸렸지만 간혹 취소하시는 경우도 있는데 직접 배달해주신 거라 감사해요ㅜ사실 크로플 사진 예쁘게 찍고 싶어서 개추가주문한게 안와서 여러모로 아쉬운 배달이지만 브라운슈가밀크티랑 크로플 너무 맛있어서 별개입니당,1
넘맛있어용사진을 깜빡하고 안 찍었었어유 동생이 크로플 처음먹어봤는데 아주 극찬을하면서 먹음또 시켜먹을래영,1
서비스도 굳 맛도 굳,1
맛있게잘먹었어요 ㅎㅎ,1
생크림 두개도 같이 주문했는데ㅜㅜㅜ안왔어요ㅠㅠ생크림이랑 먹을때가 더 맛읶는데ㅜㅜㅜ그리고 매번 예정시간보다 분씩 늦게와용밀크티 서비스는 감사합니다,1
진짜 다른 밀크티가게에 비해 가격도 싼편이고 서비스도 좋고 겁나맛있어요ㅠ 크로플도 진짜 너무 맛있어요 행복해지고 싶으면 여기 시켜드시면되여 저기 메모지에 손글씨로 적어주신 사장님 글씨체 귀여우세여ㅋㅋㅋ근데 망고는 없었다는게 킬포ㅋㅋㅋㅋㅋ직접 재배한망고래서 기대했는데 아쉽네여ㅋㅋㅋ대신 다른 과일 맛있게 먹겠습니당크로플 무조건 드세여 두번 드세여진지,1
밀크티 둘다 맛있었고 특히 타피오카펄이 너무 쫀득해서 감동하며 먹었습니당 ㅎㅎ 그리고 마약크로플도 서비스로 주셔서 너무 맛있게 먹었어용 감사합니다,1
밀크티도 맛있고 크로플도 너무 맛있어요 컵홀더도 넘나 귀여움 ㅠㅠㅠ 당도 설정할 수 있는거 모르구 그냥 시켰는데 먼저 다시 전화해서 확인해주신 것도 감사해요ㅎㅎ 또 시킬게요,1
매우만족스럽고 서비스도 좋았어요,1
진짜 ㅠㅠㅠ 이게 뭐에요 밀크티 서비스 실화냐구요 게다가 직접 기르신 망고까지 정말 이러시면 감사합니다 너무너무 맛있게 잘 먹었습니다 ㅎㅎ 제가 크로플을 너무 좋아해서 일반 크로플 흑당 크로플 미니크로플 다 시켜서 먹어봤는데 셋 다 엄청 맛있네용 일반크로플은 달짝꾸리하면서도 바삭한게 제 마음을 뺏어가버렸어요ㅠㅠ 흑당은 거기에서 단맛이 더 풍부해진 느낌 미니는 엄청 담백해서 넘 좋았어요 그치만 전 메이플 시럽을 추가해서 먹으려구요 ㅎㅎ 감사합니다 커피도 넘 잘마셨어요,1
크로플도 크로플인데 진짜 밀크티가 찐맛이네요 최고,1
신기해요 맛도 맛이지만 사장님이 음료를 서비스로 주시는 곳은 처음임다  크로플 먹고 싶어서 시켰는데 다른 의미로 감동이고 신기하고 그러네요 ㅎㅎ 많이 파세여 크로플도 존맛탱임다,1
처음 시켜봤는대 안암 최고의 밀크티집 맞네요당도 조절 가능한 것도 좋은데 유당불내증이라 우유먹으면 자주 탈나서 락토프리 변경 가능한 것도 좋네요밀크티 맛도 향도 진하고 시럽은 아래 깔려있으니 꼭 잘 많이 저어주세요컵홀더 때문에 안보일 수 있어요로또딸기요거트스무디는 맛있었어요 좋아요 그리고 크로플은 그냥 꼭 드세요 번번 드세요겉에 메이플시럽일까요 뭔지는 모르겠지만 빤딱하게 코팅되어 적당히 달달한데 바삭하고 안은 촉촉하면서 쫠깃한 빵 식감진짜 마약크로플이라 경찰이 모르게 먹었습니다  담엔 흑당 무조건 먹어봐야지,1
진짜 맛있게 잘먹었습니다 또 시킬게요 사진을 못찍어서 다음 엔 사진리뷰도 같이 하겠습니다,1
사장님 망고 잘 먹었습니다,1
완전 쵝오 증말 맛있습니당,1
크로플 무슨 일이죠  바삭 촉촉 미쳤습니다 ㅠㅠ 흑당 크로플 시키고 오리지널도 궁금해서 미니 크로플도 하나 시켰는데 사장님 미니 맞죠 사장님의 혜자스러움에 한번 더 감동하고 갑니다 별이 다섯개  다음번에는 다른 메뉴도 먹어봐야겠어요 ,1
매번 매장가서 사먹다가 이번에 배달 시켜먹었어요 과일 서비스도 너무 감사합니다 다음에는 매장가서 사먹을게요 사장님 화이팅,1
말이 필요없죠 그냥 맛있어요,1
원래 리뷰 안 남기는데 너무 맛있어요,1
제가 음식을 먹다가 사진 찍은적은 없는데ㅋㅋ 정신차리고 보니 잘라먹고 있었어요 ㅠㅋㅋㅋ 넘 마시써요 ㅠㅠ 브라운슈가 밀크티도 최고 크로플도 최고  ,1
사장님이 세심하세요 배달 출발했다는 연락도 챙겨주시고함께온 과일도 너무 신선하고 좋았습니다마약크로플은 정말 맛있었어요 미치ㄴ맛코로나시대가 끝나면 남자친구랑 매장방문 해서 먹을려고요 매장에서 먹을거 생각하니 기대가 벌써되네요 ,1
흑당이랑 딸기 복숭아주스를 맛있게 먹었어서 오늘은 한번도 안먹어본 밀크티랑 메론주스를 주문했어요ㅎㅎ 새로 도전한 메뉴들도 다 성공이에요 일단 밀크티는 대존맛이구요ㅠㅠ 메론주스는 메론씨앗까지 작게 갈려있을 정도로 인위적인 메론맛이 아닌 진짜 메론주스 맛이라 너무 좋아요ㅎㅎ 디에스티 주스가 전체적으로 진짜 과일주스 같아서 좋더라구요 게다가 코코넛 추가해서 먹으니까 꼭 여름 휴가 온것같은 기분이에요 아 그리고 크로플 저번에 사장님이 미니크로플 서비스 챙겨주신거 먹구 너무 맛있어서 오늘 또 주문했는데 진짜 앉은 자리에서 순삭했어요ㅠㅠ 겹겹이 쌓여있는 그 느낌이 포인트ㅎㅎ 그리고 제가 디에스티 컵이 너무 귀엽고 예뻐서 깔별로 모으는중이라ㅋㅋㅋ 분홍색컵에 담아주실 수 있는지 여쭤봤는데 이렇게 귀여운 핑크색 샐리브라운 컵에 담아주셨어요 바쁘신와중에 요청사항 확인해주셔서 감사해요 사장님ㅎㅎ 맛있는 음료랑 디저트 + 친절하신 사장님 조합에 늘 디에스티에서 주문하면 기분이 좋아져요 번창하세요,1
너무 맛있고 사장님이 문자로 배달출발도 알려주셨어요,1
크로플을 디에스티에서 처음 먹어본 탓인지 다른 가게 크로플들은 어딘지 아쉽게 느껴져요 마약크로플이나 흑당크로플처럼 겉에 글레이즈라고 해야하나요 사진처럼 바삭하고 달달한 코팅이 꼭 있어야 크로플의 참맛을 느낄 수 있는것같아요 음료도 여러종류 주문해봤는데 모두 정말 맛있고 서비스로 챙겨주시는 아기자기한 것들도 큰 감동입니다 맛은 기본이고 사장님의 정성까지 듬뿍 보내주셔서 감사합니다 단골 안되기가 더 어려운 최고 맛집,1
사장님 다음에는 직접 먹으러 갈게요,1
밀크티+크로플은 무조건 디에스티에요 너무너무 맛있었고 서비스도 잘 챙겨주셔서 든든히 먹었습니다 디에스티 크로플 처음 먹어보는 친구도 매일 생각날 맛이라고 하며러 엄청 잘 먹었어요 앞으로도 많이 팔아주세요,1
일단 배송면으로는 기사님도 요청사항대로 해주시고 가게에서 출발할 때 메세지 주시는데 서비스가 짱짱인 것 같아요마약 크로플은 설탕코팅같은게 살짝 되어있어서 살짝 달달하며 고소하고 바삭해요애넘밀크티는 내일먹을꺼라 안먹어봤지만 중짜리로 얼음과 펄을 빼면 저양이라는거 리뷰보실분들 보라고 사진을 찍어봤습니다오키나와스무디는 신기하게 아이스크림 와 바닐라맛이 풍겨요궁금해서 시켜먹어봤는데 예상밖에 맛인데 맛있고 펄이 적당히 부들부들해서 전 다른 타 브랜드들보다 더 맛있게 먹었어요 다음에 또 시킬께요사장님 번창하세요,1
밀크티 개만 주문했는데 서비스로 크로플까지 보내주셔서 감사해요 근데 당도 으로 주문했더니 직접 전화주셔서 단 음료 싫어해서 으로 주문한 거 맞다고까지 말씀드렸는데 받아서 마셔보니 달달해서 컵 밑바닥을 보니 살짝 시럽이 깔려있는 것 같더라구요 ㅠㅠ 제 리뷰로 별점 깎는 거 싫어해서 그냥 별 개 드렸는데 확인하시면 시럽 넣으신 거 맞는지 답변 부탁드릴게요전화는 하지 말아주세요 ㅠㅠ,1
아니 진짜 너무 친절하신거아닙니까 크로플만 시켰는데 서비스에 반해서 다음엔 밀크티도 시키겠습니다 후 쪽지가 되게 감동이네요 식었는데 따뜻하게 먹고싶에서 전자레인지 초 돌렸어요 넘무 맛있다 다음에 또시킵니다 기대하세요,1
아아아 일단 사장님 죄송합니다게으른 저가 리뷰를 잊었어요 몇일전 먹은존맛탱 크로플 생각하다 리뷰를 달지않은저의 잘못이 생각나 지금이라도 달러왔습니다일단 이크로플이 생각나 잠을 못잡니다집에서 여러개의 크로플집에서 배달을 시켰었건만이만한 크로플을 먹어보지 못하였습니다친구들과 함께 나눠먹다가 서비스로 개 더 넣어주신 크로플을 서로 내가 먹겠다 싸우다피좀 봤습니다 아아 사진을 못찍는 제 손이 원망스럽습니다 요즘 크로플 중독이라 보이는 크로플은 죄다 입에 넣었는데 이건 정말 용서가 안되네요진짜 너무 사랑합니다 이제진쯔 여기만 먹겠습니다다른분들 오해하실까봐저여기 가게에 지분 없습니다 다들 드시지 마세요내가 먹어야되는데 품절되면 안되니까,1
휴 뚜껑 열자마자 딸기가 도망가서 고생좀했네요 정말 싱싱하군요맛있게 잘 먹었습니다,1
오키나와 밀크티 너무 맛있어요 크로플도 잘먹겠습니다,1
오랜만에 학교에 왔다가 가서 먹었는데 한겨울에도 계속 생각나는 맛이었어요 학교 졸업했는데도 여기 밀크티 먹으러 자주 와야겠습니다ㅜㅜ,1
저녁에 갑자기 와플이 먹고 싶어서 시켰는데 크로플이 엄청 바삭해서 맛있게 잘 먹었어요너무 맛있어서 순삭해버렸습니다ㅎㅎㅎ밀크티 좋아해서 시킬까 고민하다가 저녁이라 안시켰는데 사장님께서 서비스로 주셨어요처음에 흑당 안섞고 윗부분만 먹고 다음에 섞어서 먹었는데 안섞은 밀크티도 깔끔해서 좋았고 섞은 후에도 달달해서 맛있었어요다음에도 꼭 다시 시켜먹을게요,1
포스트잇 메세지가 너무 귀여워요  크로플 여러개 시켜서 다음날 먹어봤는데 달달하고 카삭한게 더 맛이 좋았습니당 ㅋㅋㅋ 다음에 또 주문할게용,1
리뷰에서 보던대로 사장님이 친절하시고 맛도 좋아요 ㅎㅎ 뭣도 모르고 당도으로 주문했더니 바로 전화로 여쭤봐주셔서 덕분에 바로 단계로 바꿨습니다 ㅋㅋ 달지 않고 맛있어요,1
두번째 주문인데 밀크티도 커피도 크로플도 넘 맛있어요아이스인데도 펄 말랑말랑하고 넘 좋아요,1
감사합니다 정말 맛있어요 특히 버블,1
여기넘나 귀엽고 맛있단,1
사장님도 넘 친절하시구 크로플 엄청 바삭하고 달달하고 맛있었어요 브라운 슈가 밀크티도 왜 대표메뉴인지 알만큼 맛있었어요,1
배민오더로 구매했어요 퍼 할인 받아서 좋아하고 있었는데 크로플까지 서비스로 주셨네요 감사합니다ㅎㅎㅎ ,1
마시써영ㅎㅎㅎㅎㅎㅎ,1
사장님 완전 친절하세요 덩달아 기분 좋아졌어요맛도 달고 바삭하고 맛있어요,1
여기 밀크티 마시면 시험잘봅니다 여러분 꼭 드세여 두번 드세여 사장님도 친절하시구 분명 멋쟁이 이쁜이 일것 같구 조만간 매장도 가야겠어여 스벅에있을때 항상 보이길래 머징 저긴머징 했었는데 이런 시험 잘볼 수 있는 맛이나는 밀크티 판매하는 곳이 였다니쿙쿙 아무튼 자주가고 자주 시켜서 코로나에 매출걱정 도 없게 만들어 드려야징 룰루,1
딸기쥬스 대박  속아플까봐 밀크티 대신 그냥 시켜본건데 기대 이상이에요 미니크로플 대신에 흑당크로플같은게 개 왔는데 맞게 받은거 맞겠죠잘 먹었어요 서비스도 좋고 사장님도 친절하신 것 같아서 앞으로도 자주 시켜먹을 것 같아요 ㅎㅎ,1
인생카페를 찾았습니다,1
진짜 맛있게 먹었어요 다음엔 라지사이즈 먹으려구요ㅠㅜ 보내주신 크로플도 하루 지나서 데워먹었는데 최고입니다ㅜㅜ,1
스누피컵 너무 귀여워요 ㅠㅠ 안 버리고 책상에 올려둘겁니다 ㅎㅎ 서비스 마약 크로플도 쪽지 써주신 것 처럼 경찰 모르게 먹었어욬ㅋㅋㅋㅋㅋㅋ,1
밀크티에 펄추가 안 했는데 펄이 들어있는 밀크티로 와서 그냥 먹었는데  오 오히려 잘못 보내주신 걸 감사하게 느낄 정도로 펄이 완전 부드럽고 쫄깃해서 너무 맛있게 먹었어요 버블티 전문 가게들 보다 만족스러울 정도  크로플도 진짜 대박  과장이 아니라 진짜 맛있어요 ㅠㅠ 과일 서비스도 다 신선하고 같이 먹으니깐 더 맛있었습니당 사장님 번창하세요,1
진짜 정말 진심으로 이제 여기 아니면 크로플 못 먹겠어요 진짜 너무너무너무너무너무너무 맛있어요ㅠㅠ 대면시험 보러 와야해서 너무 올라오기 싫었는데 이거 시켜먹을 생각에 위안을 얻고 올라오자마자 시켰는데 정말 행복 그 자체ㅠㅠ 기분 좋아졌어요 시험 잘 보고 오겠숨니당,1
마싯서요 저번주도 먹고 또 머것서요 왕대박,1
도착 전에 미리 알려주시고 아메리카노도 요청대로 연하게 해주셔서 감사합니다  서비스로 주신 크로플도 달달하고 바삭해서 너무 맛있어요 밀크티도 안달고 진해서 맛있게 먹었습니다 잘먹었습니다,1
밀크티가 달지않고 고급진맛이예요맛있어요크로플도 작아서 먹기 편했구요그리 늦게 온것도 아닌데뭘그리 미안해하시고훈남사장님과 직원분 넘 친절하신거 아녀요다시 방문까지 해주시고 감사해요,1
대부분 밀크티가 단맛이 인위적이라 별로 였는데여긴 찐하고 단맛 조절 되어서 너무 좋아요 비싼 과일을 서비스로 주시고 위트있는 메모가 육아로 지친 마음을 위로 해주네요 싱싱한 청포도 먹으며하루 마무리하고 내일 먹을 커피를 쟁여 두니 이렇게 든든할수가 고맙습니다  상큼한 컵홀더는 우리 아가가 내일 난도질 하겠지만 여튼 넘 좋아요 맛있어요 배달받고 기분좋아지는 집이네요,1
배달전에 문자주셔서 감사해요서비스로 과일이랑 크로플 반개 감사합니다 자취중인데 과일 잘 안 챙겨먹어서 너무 잘 먹었어요ㅜㅜ흑당 크로플 시켰는데 기본 크로플로 온것 같아요ㅜㅠ 근데 기본도 너무 맛있었어요ㅎㅎ,1
사장님 배달기사님 다들 너무 친절하시고 늦은 밤에 정말 맛있는 간식 먹고 잘수 있었습니다 음료는 하루이틀 뒀다가 마셔도 밀봉되어있어 아무 이상 없었네요 크로플도 바삭하고 맛있습니다,1
보내주신마음 잘 받았습니다 맛있어요,1
밀크티도 맛있고 크로플도 너무 맛있어요,1
고려대 다니는 친구가 추천해줘서 시켜봤는데 기대보다 맛있어요 밀크티는 그렇다고치고 딸기주스는 제가 먹어봤던 딸기음료중에 제일 맛있었어요 크로플도 진짜 바삭바삭한데 고소하면서 적당히 달아서 또 생각나요,1
맛있었어용크로플도 맛있게 먹었습니당,1
여기 크로플 넘 맛있어요 조만간 또 시킬게요,1
전에 복숭아주스랑 흑당밀크티 너무 맛있게 먹었어서 또 주문했어요ㅎㅎ 딸기쥬스도 진짜 맛있어요 다음에는 밀크티도 마셔봐야겠어요ㅎㅎㅎ 그리고 챙겨주신 크로플도 진짜 맛있게 잘먹었습니다 사진을 먹는 중간에 찍어서 음료가 얼마 없어보이네요ㅋㅋ큐ㅠ,1
크로플 맛있게 잘 먹었습니다 음료도 모두모두 맛있어용 강추,1
너무 만족스러워요밀크티 타피오카가 부드럽고 밀크티 향도 좋아요크로플 설탕으로 코팅되어있어서 좀 느끼하지않을까 걱정했는데 괜찮았어요 맛좋고 서비스로 주신 휘핑크림 찍어서 먹으니까 짱맛  티라미스 맛은 괜찮고 양이 적어요 ㅜㅜ 가격도 좀 비싼 편이에요 티라미스만 좀 아쉽지만 그래도 별개 ,1
요청사항에 저는 디에스티를 위해서 고대 왔다 했는데 이렇게 답문 적어 주셨어요 메뉴 변경하려고 다시 주문하려 했는데 그냥 바꿔주시고 너무 친절하세요 그리고 제가 딸기주스 감별사인데 디에스티 딸기주스 너무 맛있어요 크로플이랑 티라미수도 짱짱,1
배달 전에 문자로 알려주셔서 좋아요 밀크티 사이즈업한게 너무 커서 명이서 먹고 아직 커피맛은 안 먹어봤는데 당도 단계로 하니까 딱 적당히 달면서 밀크티 쌉싸름하고 고소한 맛도 나서 좋았습니다 서비스로 주신 크로플도 잘 먹었어요 감사합니다,1
다른곳은 시럽맛이 나서 싫어하는데 디에스티는 시럽맛 안나고 깔끔해서 맛있어요 펄도 쫄깃해서 맛있어요 깜짝 서비스도 감사해요,1
펄 별로 안땡겨서 제외시켰는데 따로 챙겨주셨더라구여 너무 섬세하십니다 이왕 온 김에 같이 넣어서 먹었는데 너무 맛있었어요 ㅠㅠ 오늘 첨 시키는데 앞으로 종종 먹을것같아요,1
크로플 처음먹어보는데 완전 대박ㅠ친구가 놀러와서 시켰는데 너무너무 만족해한답니당ㅎㅎ밀크티도 당도조절까지 해주셔서 너무 맛있고 아메리카노 서비스까지 넘감사합니다 많이파세요,1
멘트장인 스윗 그 자체진짜 다 맛있어요 펄도 안 풀어지고 왕대박,1
너무너무 친절하시고 맛도 최고예요ㅜㅜ 우연히 시킨 건데 앞으로 자주 먹을 거 같아요 잘 먹었습니다,1
밀크티 너무 맛있어요,1
첫주문이에요 너무 친절하셔서 감동 받았어요 크로플은 기본 시키려다 세트로 시킨건데 예상외로 흑당크로플이 훨씬 제 스타일이었어요종종 시켜먹을게요,1
밀크티를 다음날 아침에 먹기위해 펄을 따로 담아달라 요청드렸는데 요청사항도 잘 들어주시구 따로 연락까지 해주셨어요 세심하게 고객사항을 들여다봐주셔서 감사합니다 덕분에 말랑말랑한 펄로 먹을수 있어서 넘 좋았어요 밀크티는 물론이고 딸기요거트도 맛있고요 서비스 크로플도 감사합니다 앞으로 더 자주 찾도록 할게요 번창하세요 ㅎㅎ,1
처음시켜서 당도조절을 못보고 주문했는데 전화주셔서 단계로한게 맞는지 확인 전화주셔서 주문 수정하고 배달해주셔서 덕분에 맛있게 밀크티 마셨어요크로플 처음 먹는데 우왕 왜 후기가 좋은지 알겠어요 너무 맛나요 티리미수는 아직 안먹어봐서 후기는 나중에 남길게요 근데 때깔만 봐도 좋아보여요ㅎ,1
딸기 요거트에 타피오카펄 추가했는데 어떤게 더 잘어울릴지 모르겠다구 타피오카펄이랑 코코넛 둘다 넣어주셨어요 너무 친절하시고 맛도 짱 크로플도 너무 맛있었습니당,1
존맛탱이에요 브라운녹차 최고에요 손편지도 써주셔서 감동했습니다ㅠㅠ 다음에도 시켜먹을게요,1
따듯한 메시지와 서비스까지 너무 감동입니다 게다가 밀크티 종류도 다양하고 새로운 메뉴도 많네요 맛도 일품이라 오늘 처음 먹었지만 앞으로도 자주 시켜먹을 거 같아요 집 근처라 오프라인으로 방문도 하고 싶네요 아무쪼록 너무 잘 마셨습니닼 감사합니다,1
과일주스가 왜이렇게 맛있죠ㅠㅠㅠ적당히 달고 너무 맛있어여,1
크로플은 맛있고 바삭한데 차가워서 ㅠ 슬펏어요 그래도 두개나주셔서 양이 아주 많았습니다 ㅎㅎㅎㅎ 그리고 딸기요거트가 진짜 존맛이에요 까페서 파는거 막 가루들어가거나 맛없는거 완전 많은데 딸기 씹히고 존맛이에유 ㅠ 또먹고싶당,1
이집 크로플 너무너무 맛잇어요 밀크티도 사랑해요 사랑에 빠진 듯 회먹어야 하는데 크로플 먹구잇슴,1
미니크로플이 커져서 왔어요 감사합니당ㅎㅎ 밀크티는 이번에도 맛났고요 근데 흑당크로플이 아니라 일반 크로플이 온 것 같아요 두 조각이 맛과 생긴 게 똑같더라구요 하지만 원래 많이 단 걸 좋아하지 않아서 이것도 맛있게 먹고 있어요 흑당은 조금 궁금해지네요,1
미니하나 일반하나 주문했는데 일반 두개가 왔어요 가게에서 뜨끈할 때 먹는것보단 못하겠지만 그래도 맛있었어요 피넛츠컵 어떤거올까 궁금하면서 설랬는데 스누피와서 좋아요 나말고 다 반려동물있는데 나도 이제 반려동물그려진 컵 생겼다,1
달달한 게 땡겨서 흑당밀크티에 샷 추가 해서 먹었는데 그것도 맛있었어요 크로플은 말할 것도 없구요ㅎㅎ 오래 걸린 것도 아니지만 따로 배달 문자 주신 것도 너무 감사했습니다 담에 또 먹으러 올게요,1
감기 낫자마자 시켜먹은 것디에스티크로플이랑 오키나와 스무디에 중독된 거 같아요실수로 당도 단계 선택했는데 전화주셔서 바꿀 수 있었습니다ㅠㅠ 미니 크로플 서비스도 감사해요,1
ㅜㅜ 맛있어요 제가 조아하는 밀크티집,1
크로플도 밀크티도 짱 맛있어요가격도 착하고 넘 조아용 ㅠㅠ가게 사장님 너무너무 친절하셔서 기분 좋은 디저트 시간 가졌습니당 섬세한 서비스에 감덩 ㅜㅜㅠㅠ뎡말 뎡말 감사함니당 ㅜㅜ 흗흙ㅠㅠ,1
컵도 귀엽고 음료가 항상 넘 맛있어요 품절메뉴로 주문취소가 되었는데 여러모로 신경써주셔서 감사합니다 다른 메뉴도 또 찾도록 할게요 번창하세요 ,1
맛있었어요,1
오키나와 스무디 넘모 맛있어요 히든메뉴는  흑당 크로플ㅇㅇㅇ 꼭 세트메뉴 시켜드세용,1
허겁지겁 먹느라 사진을 못찍었어요 존맛이고 서비스 밀크티 짱이네요 진짜 크로플이 이렇게 맛있는건지 몰랐어여 또시키겠습니다,1
메세지도 보내주시고 서비스도 너무 감사합니당 꼭 대박났으면 좋겠어요 ㅠㅠ 컵도 너무 귀여운데 맛도 너무 좋네요 ㅎㅎㅎㅎ,1
밀크티 덜 덜게 부탁했는데 요청사항도 잘 들어주셨고 크로플도 너무 맛있었습니다 원대 가격에 이 정도 퀄리티면 몇 번이고 시킬 의향이 있네요 그리고 무엇보다도 사장님이 크로플 굽다가 끝부분이 찢겨졌다고 직접 전화까지 주셔서 양해구하셨는데 사소한 부분까지 많이 신경쓰신다는 게 느껴졌습니다 서비스로 주신 휘낭시에도 잘 먹었습니다 친절하신 사장님 번창하세요,1
크로플 엄청 맛있어요 겉에 시럽을 발라서 구운 것 같이 바삭바삭하고 달달합니다 ㅎㅎ 생크림은 처음 찍어먹어봤는데 완전 맛있었어요 ㅜㅜ그리고 사장님께서 배달 출발할 때 문자도 직접 보내주시고 커피 하나만 시켰는데 밀크티도 서비스로 주셨더라구요 정말 감사합니다 ,1
미니크로플이 그냥 크로플로 업그레이드돼서 왔어요 덕분에 배부르게 먹었습니다 너무 맛잇었어요 여기는 뭐 믿고 먹습니다,1
크로플 먹으려고 크로플만 주문했는데 서비스로 주신 밀크티가 너무 맛있어서 놀랐어요ㅋㅋㅋㅋ 아이스크림이랑 크로플 먹으니 너무맛있네요ㅋㅋㅋ,1
맛있어요  사장님도 친절하신듯 ㅎㅎ,1
복숭아 요거트 스무디도 밀크티도 정말 잘마셨어요 처음엔 음료 금액대가 높구나 생각했는데 음료컵 크기를 보니 양이 굉장히 많더라구요 ㅎㅎ 그리고 사장님 몰래ㅋㅋㅋ보내주신 미니크로플도 잘먹었습니다 또 찾도록 할게요,1
ㅠㅠ 여기 크로플 먹고 다른데꺼 먹어봤는데여기가 넘 잘만드는거더라규여보니까 서비스도 듬뿍 주시는데 남는게 이쓰신가요감사합니다 맛있었어용 ,1
사장님 엄청 친절하세요 오키나와 스무디도 맛있었어용 단거 좋아하는데 흑당은 질린다오키나와 스무디 꼭드세요ㅎㅎ,1
밀크티랑 피낭시에 시켰는데 서비스로 미니 크로플이랑 타피오카 펄이 왔어요 서비스 왕 많이 주셔서 감동했습니다 밀크티에 펄 넣었더니 당도가 정말 적당하더라고요 항상 믿고시킵니다ㅜㅜ,1
너무 맛있네요크로플 양이 좀 적은 느낌인게 아쉽긴 하지만 맛은 훌륭,1
컵이 너무 귀여워욧 ㅎㅎㅎㅎ쪽지도 넘귀엽고욤잘먹겟습니당,1
맛있어요 복숭아요거트스무디 제가 지금까지 먹어본 복숭아스무디중에 젤맛있는거 같아요,1
쥬스 너무 맛있어용 서비스로 주신거도 너무 잘 먹었어요쥬스전문점보다 더 맛있었어요,1
맛있어용용,1
주문한 음료랑 크로플 그리고 서비스 잘 먹었습니다 복숭아요거트는 나중에 먹으려고 냉장고에 두긴 했는데 전에 먹어보고 맛있어서 재주문 했습니다ㅎㅎ 버블티는 말할 것도 없고요 실수로 당도 단계로 주문했는데 확인 전화 주셔서 기본으로 정정했습니다 전화주셔서 감사합니다 음료랑 음식 다 포장도 잘 돼서 왔습니다 다만 빨대를 깜박하셔서숟가락으로 버블 퍼 먹었습니다ㅠ 다음에는 잊지 말아주세요 잘 먹었습니다,1
크으으 배달 빠르고 서비스도 센스 있고 밀크티 양많고 맛있네요 짱입니다,1
복숭아주스 징짜 맛있네요알로에 추가하니까 식감도 좋구생각보다 엄청 일찍 도착햤고 컵도 너무 귀여워요,1
크로플 하나 가격을 차라리 원으로 맞춰주셔도 좋을것 같은데 최소금액 맞추려고 미니크로플 한개 더 시켰더니 엄청 작은 조각이 오더라구용그부분이 좀 아쉬웠어요 밀크티랑 펄 그리고 크로플 전부 맛은 되게 좋았어요 그런데 금액이 다소 비싸다고 느껴진것 같아요,1
생크림 언제 보내주시나요ㅠ분기다려서생크림받앗습니다그동안제커피는다식고ㅠ결제금액이원정도엿는데마음이아프네여ㅠ,1
단거땡겨서 음료주문하고 아이간식으로 줘보려고크로플시켜봤는데 웬걸 너무 잘먹네요 내일 또 시켜달래요ㅋㅋㅋㅋ크로플이 평소보다 작다고 미니크로플을 두개나 더 보내주시고 친절하게 전화도 주시더라구요감사합니당두유변경가능한것도 넘 좋구 사장님 넘 친절하시구 맘에 쏙 듭니당 내일 또 올게요,1
오 펄이 정말 쫄깃쫄깃해요가성비 끝내줍니당서비스도 죽여주고 그냥 굿굿굿,1
가까워서 시켜봤는데 너무 맛있네용,1
메뉴 설명이 다 재치있우셨는데 센스있는 서비스도 감사합니다 진짜로 맛있네요 밀크티도 크로플도 복숭아도 맛있을거같아용 자주 시킬게오,1
제가 사랑하는 원탑 밀크티집 디에스티 예상외로 크로플이 진짜 맛있네요 충격받았어요 또 시킬 거에요ㅎㅎ,1
와여기밀크티중독되서 계속시켜먹을것같아요ㅜㅠ 넘맛있어서행벅,1
헷 조금 오래 걸렸지만 생각지도 못한 서비스 크로플까지 크로플도 너무 맛있네요ㅜㅜㅜ밀크티도 역시 진하고 맛있구진짜 안암 최고의 밀크티집이에요얼른 코로나 끝나고 학교 다니면서 맨날 사먹고 싶어요ㅠㅠ 담엔 꼭 가서 사먹을게요 사장님 오래오래 영업해주세욧,1
오늘 처음 주문해보았는데 너무친절하시고 진짜 맛있네요ㅎㅅㅎ 복숭아는 많이안달아서 좋았습니당ㅎㅎ 밀크티는 진짜 인생 맛집이었어요밀크티 생각날때는 꼭 여기서 재주문할께요 와플도 너무 잘먹었습니다,1
밀크티기본도 마니안달아서 좋아요복숭아쥬스도 달구 자연의맛그대로별 개로 충분함,1
지나다니면서 보기만하다가 처음 먹어봤는데 너무 맛있어요 밀크티 존맛 크로플 진짜 맛있어요ㅠㅠㅠㅠ 서비스로 주신 복숭아랑 멜론도 잘먹었습니다 복숭아가 정말 달아요,1
