,업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
142,커피나인-이태원점,2021년 10월 12일,3,5,1,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT))
          ","일단 배달이 한시간 넘게 걸렸고..
  배달기사가 이름이 마승익 이던데
여기 오기전에 4군데인가 5군데 들렸다가 오더라구요
솔직히 가게에서 만들다 늦게 오는건 이해할 수 있습니다. 도로 상황이 안좋아서 그래도요..근데..뭔 배짱과 욕심으로 5건을 쳐받아서 그러는지 모르겠네요.  라떼 다식었고 위에 거품 다 날아갔는지 없고..아아 얼음 녹아서 얼음 크기가 작아졌어요 살면서 배달 셀 수 없을 만큼 시켰을텐데 이런적은 처음이네요.  요기요 본사측에 마승익인지 뭔지 어떻게든 강력하게 컴플레인 넣어야겠네요"
143,커피나인-이태원점,2021년 8월 26일,4,4,1,"
            돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),블랙모카라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),나인스쿠키/1(쿠키 선택(초콜렛 칩 월넛 쿠키))
          ","음료 두 개만 시키기 죄송스러워 쿠키도 함께 주문했습니다.
비대면으로 문 앞으로 받았는데 쿠키가 없어서 매장으로 연락드렸더니 요기요에 연락해서 부분취소를 하라고 말씀하셨으나 요기요 익스프레스는 상담원 연결이 없더군요.
결국 쿠키값으로 배송비 낸 셈 치고 커피 두 잔 먹게되었네요.
맛은 좋으나 응대 및 배송 과정이 많이 아쉽습니다."
144,커피나인-이태원점,2021년 8월 22일,5,5,1,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",카피 두가지 다 시켜봣는데 이태원이 더 맘에 드네요!배달은 미리나가서 기다렸는데 밖에서 십분이나 더 기다렸어요 매우 불만족!
145,커피나인-이태원점,2021년 6월 26일,5,5,2,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT)),아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT))
          ",커피는 맛있어요. 단 배달에 문제가 있어 한잔을 못마신것만 빼면 커피자체는 맛있네요. 어떤게 이태원인지는 모르겠지만ㅎㅎ
146,커피나인-이태원점,2021년 6월 10일,5,5,1,"
            아메리카노/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ","맛도좋고,포장도튼튼하고, 다좋았는데 나인말고 배달업체에서 봤음싶어서요.
(배달업체) 보통 이런걸로 뭐라안하는데요..이날따라 커피들고 많이돌아다니시네요..한**방향으루 가셨다가 신**역쪽도 가서 멈춰계시구 가게에서 주문픽업은 10분만에해놓고 배달은 30분이상 걸리심ㅎㅎㅎ이럴꺼면 지나가는 다른 기사님 아무나 픽업하셔도되지않나 싶은데여ㅎ"
147,커피나인-이태원점,2021년 6월 1일,5,5,1,"
            아메리카노/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),나인스쿠키/1(쿠키 선택(초콜렛 칩 월넛 쿠키)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키))
          ","무려 50분이나 지나서 왔어요..음료는 다행히 녹진 않았지만 좀 먼곳에서 시킨지라 익스프레스 배달 공지 시간보다 20분이나 늦게 왔어도 그냥 그럴려니 했는데 빨대 빼달라는 요청사항도 무시하셔서 기분이 조금...

커피 맛 자체는 좋습니다! 양도 가득 얼음도 녹지 않고 왔구요 깔끔히 포장되어 왔어용"
148,커피나인-이태원점,2021년 5월 8일,5,5,2,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),돌체라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT))
          ","커피 안흘러왔음 다좋앟겠음
배달부분 아쉬움
커피 맛있어요"
149,커피나인-이태원점,2021년 5월 6일,5,5,1,"
            아메리카노/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),더치커피 디카페인/1(HOT or ICE 선택(ICE),추가 선택(진하게,얼음조금))
          ",항상 시켜먹어요 맛있어요
150,커피나인-이태원점,2021년 4월 14일,1,1,1,"
            바닐라 라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),블랙모카라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키))
          ",익스프레스인데 거의 2시간만에 받았네여 ㅎㅎ;;;
151,커피나인-이태원점,2021년 3월 6일,1,1,1,"
            돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT),추가 선택(샷추가)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키))
          ",처음으로 이곳에서 주문했는데 실망입니다 HOT으로 주문했는데 COLD로 배달을 해주셨네요 마땅히 바로 전화할 번호도 없어서 리뷰로 이의제기합니다 고객의 주문을 제대로 확인 바랍니다
152,커피나인-이태원점,2021년 2월 28일,2,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(얼음조금)),아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",완전 맛있어요 항상 시켜먹어요
153,커피나인-이태원점,2021년 1월 24일,3,3,2,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(샷추가)),바닐라 라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",커피가 오다가 흘렀나봐요
154,커피나인-이태원점,2020년 12월 18일,1,2,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),나인슈페너/1(HOT or ICE 선택(ICE),추가 선택(덜달게))
          ","아이스아메리카노에 얼음가득이라고 분명 적었는데 사진에 보이는 얼음6개가 끝이네요 혼자 두개먹어서 얼음녹으면 안시원하니까 얼음가득달라고적은건데요
그리고 제가 먹어본 아인슈페너중 제일 맛없네요 맹맹"
155,띠앋I왕십리커피볶는형제,2022년 2월 22일,2,5,5,"
            흑임자라떼 （캔） NEW/1(기본(ICE  500ml 캔),（700 할인） 사이드메뉴 추가 （선택1）(왕띠앋 쿠키1ea（리뉴얼）))
          ",흑임자라떼인데.....흑임자맛이 안나요ㅠㅜ흑임자 크림이 있다고 소개에 쓰여있던데ㅠㅠ없네요 걍 일반라떼임 쿠키는 맛있어요
156,띠앋I왕십리커피볶는형제,2022년 2월 5일,5,4,1,"
            트리플샷 아메리카노（캔）/1(기본(HOT 500ml 캔),블렌딩 선택(형아 블렌딩（고소）다크초콜릿향의 견과류 풍미의 원두)),토피넛라떼（캔）/1(기본(HOT 500ml 캔))
          ",맛은 괜찮았습니다. 배달원 인사없는 태도로 불친절하고 불쾌했습니다.
157,띠앋I왕십리커피볶는형제,2022년 2월 2일,4,4,1,"
            트리플샷 아메리카노（캔）/1(기본(ICE  500ml 캔),캔&컵 옵션(얼음 컵 （벤티） 추가),블렌딩 선택(아우 블렌딩（산미）과일, 꽃향의 깊은향과 산뜻한 산미의 원두)),트리플샷 아메리카노（캔）/1(기본(ICE  500ml 캔),캔&컵 옵션(얼음 컵 （벤티） 추가),블렌딩 선택(형아 블렌딩（고소）다크초콜릿향의 견과류 풍미의 원두))
          ",배달이 너무 늦었고 좀 아쉬웠습니다.
158,띠앋I왕십리커피볶는형제,2022년 1월 30일,4,2,4,"
            카페라떼 （캔）/1(기본(ICE  500ml 캔),（700 할인） 사이드메뉴 추가 （선택1）(초코 브라우니))
          ","브라우니가 더 컸으면 좋겠어요
커피는 괜찮아요"
159,띠앋I왕십리커피볶는형제,2022년 1월 3일,5,2,4,"
            수제 마카롱/1(마카롱 선택(붕어싸만코)),아우 당근케이크/1(단품, 세트 가격 안내(디저트 단품 （사이드, 세트 메뉴에서 주문시 할인 혜택 있습니다）)),형제 마들렌 2EA （리뉴얼）/1(단품, 세트 가격 안내(디저트 단품 （사이드, 세트 메뉴에서 주문시 할인 혜택 있습니다）))
          ","솔직히 양은 다 작았어요ㅜㅜ 그래도 맛은 최고였답니다!
이 때까지 먹어본 당근 케이크 중에 최고였어요:)
크기만 더 커지면 자주 시켜먹을 것 같아요 ㅎㅎ"
160,띠앋I왕십리커피볶는형제,2021년 12월 26일,5,5,2,"
            카페라떼 （캔）/1(기본(ICE  500ml 캔)),바닐라라떼（캔）/1(기본(ICE  500ml 캔))
          ",항상맛나게먹고있어요
161,띠앋I왕십리커피볶는형제,2021년 12월 11일,5,5,1,"
            （1인분 세트 1200원 할인） 스페셜티 로스팅 아메리카노 ＋ 수제 디저트/1(（1200원 할인） 세트 디저트 선택(당근 케이크),세트 원두선택（캔）(아우 블랜딩（산미）),HOT or ICE 선택(ICE 벤티 사이즈),추가 선택(헤이즐넛 추가)),（1인분 세트 1200원 할인） 스페셜티 로스팅 아메리카노 ＋ 수제 디저트/1(（1200원 할인） 세트 디저트 선택(초코 브라우니),세트 원두선택（캔）(형아 블랜딩（고소）),HOT or ICE 선택(ICE 벤티 사이즈))
          ",문앞에다 놔두고 문자 달라고했는데 문앞에만놔두고 문자안줘서 언제온지 모름
162,띠앋I왕십리커피볶는형제,2021년 10월 30일,5,5,2,"
            카페라떼 （캔）/1(기본(ICE  500ml 캔)),바닐라라떼（캔）/1(기본(ICE  500ml 캔),（700 할인） 사이드메뉴 추가 （선택1）(왕띠앋 쿠키1ea（리뉴얼）))
          ",커피가 꽤 흘렀네요
163,띠앋I왕십리커피볶는형제,2021년 8월 16일,5,3,1,"
            카페라떼 （캔）/1(기본(ICE  500ml 캔),（700 할인） 사이드메뉴 추가 （선택1）(형제 케이크（초코＋당근）))
          ","한시간 전에 결제했는데, 배달이 안와서 다시보니…ㅠㅠ 카카오페이가 마지막에 결제가 안되어있더라구요… ㅠㅠ 
그래도 너무 띠앋에서 먹어보고 싶어서 주문했는데 역시~!! 캔에 시원한 카페라떼 진짜 맛있었어요~~ ㅎㅎ 그리고 당근케익 맛있네요~~~^^*

그런데 배달은 진짜 진짜 너무 실망스러웠어요~!!!!! 가게에 리뷰달 부분은 아니지만, 배달하시는 분이 더우신건 알지만 문이 안열린다고 막 대놓고 성질을 내시더라구요~~~!! ㅠㅠ 밀면 그냥 열리는 문인데~~!!!!! -.-++ 전화상으로도 만나서도 계속 화내시고 성질내시고…. 하…"
164,띠앋I왕십리커피볶는형제,2021년 7월 13일,5,5,2,"
            （1인분 세트 1200원 할인） 스페셜티 로스팅 아메리카노 ＋ 수제 디저트/1(（1200원 할인） 세트 디저트 선택(형제 케이크（초코＋당근）),세트 원두선택（캔）(형아 블랜딩（고소）),HOT or ICE 선택(ICE 벤티 사이즈)),카페라떼 （캔）/1(기본(ICE  500ml 캔)),월남라떼（캔）/1(기본(ICE  500ml 캔))
          ","배달기사님이 길을 헤매시더라구요...
배달예상시간 지나서 왔습니다ㅠㅠ
띠앋은 원래 믿고 먹는 곳이라 너무 맛있게 먹었습니다🙆🏻‍♀️"
165,띠앋I왕십리커피볶는형제,2021년 1월 26일,5,5,1,"
            바닐라라떼/1(HOT or ICE 선택(HOT 그란데 사이즈)),ICE 사탕수수라떼/1(메뉴 선택(ICE 벤티 사이즈))
          ",커피너무 맛있어용!! 배달표지에도 체크해주셨는데 배달원분이 무시하셨나봐요 커피는 맨날 여기서 시켜먹을거예용!!!
166,띠앋I왕십리커피볶는형제,2020년 12월 12일,2,5,5,"
            바닐라라떼/1(HOT or ICE 선택(HOT 그란데 사이즈)),아우 당근케이크/1
          ","커피가너무맛이쎄요 그래서바닐라맛이안나요
시럽을빼먹은걸지도
카페라떼라고해도믿겠고
커피맛을좀순하게하는게나을것같아요.."
167,요거프레소-신당점,2021년 12월 6일,5,5,1,"
            달고나 카페라떼（R）/1(HOT／ICED 선택(ICED변경),추가 선택(달고나추가)),메리딸기/1
          ",존맛탱탱구리~ 달고나라떼 그 서울우유 삼각커피우유 그거 완전 진한버전 같아요 어디서 먹어봤다 했더니 이제야 생각남 아주아주 맛있다는 뜻.
168,요거프레소-신당점,2021년 10월 23일,4,1,5,"
            치즈큐브 요거트 아이스크림（딸기）/1,캐모마일/1(HOT／ICED 선택(ICED변경)),마스카포네티라미수케이크/1
          ",케익과 요거트아이스크림이 크기가작아서 놀람
169,요거프레소-신당점,2021년 8월 14일,5,5,2,"
            초코 쿠키 프라페（L）/1,크러쉬아이스티（복숭아）/1,허니브레드/1
          ",맛있게 잘 먹었습니다 아이스티가 찐하고 달달해요
170,요거프레소-신당점,2021년 8월 2일,5,5,1,"
            메리치즈（R）/1,마스카포네티라미수케이크/1,딸기마카롱/1,초코마카롱/2
          ","이미.. 다 먹어버려서...
ㅠㅠ... 과자 곽 밖에는...!!

근데 항상 시킬때마다 너무 행복해뇨.  ....
너무 맛있어요.. 눈 깜빡 하면 다 사라져요
그리고 마카롱은.. 정말 최고예요..

근데 티라미수인가?  너무.. 맛있었어요😿"
171,요거프레소-신당점,2021년 7월 30일,2,1,5,"
            로얄 밀크티（ONLY HOT）/1,흑임자 팥빙수/1(추가 선택(떡 추가（2개）)),대만샌드위치（햄치즈）/1,생크림 와플/1
          ","주문한지1시간이 넘어가는데 아직

음식이 안와요"
172,요거프레소-신당점,2021년 7월 23일,5,2,5,"
            아메리카노/1(HOT／ICED 선택(ICED변경)),플레인 요거트 아이스크림/1,아이스티（복숭아）/1(추가 선택(사이즈 변경)),피스타치오마카롱/2
          ",#식후감 배달 빠르고 다 맛있어요!! 근데 아이스티 사이즈 업 했는데 작은걸로 왔어요..ㅠㅠ 아놔ㅠ
173,요거프레소-신당점,2021년 7월 2일,5,5,2,"
            치즈큐브 요거트 아이스크림（딸기）/1,치즈큐브 요거트 아이스크림（블루베리）/1,대만샌드위치（햄치즈）/1,허쉬 초콜릿칩 미니쿠키/1
          ","요거트 아이스크림 맛있어요~ 서비스과자도 맛잇고요. 영수증에 주소가 윗줄, 아랫줄로 나눠끊겨서 배달기사님이 헷갈려서 밑에층으로 가셨지만 전화로 해결돼서 다행입니다. 담엔 마커로 동호수는 크게 써주시면 좋을것같아요."
174,요거프레소-신당점,2021년 6월 20일,1,5,5,"
            아메리카노/2(HOT／ICED 선택(ICED변경),추가 선택(사이즈 변경)),콩고물 스노우빙수/1
          ",빙수 진짜 맛없어여... 4명이서 한입씩만 먹어보고 다 버렸어요
175,요거프레소-신당점,2021년 5월 11일,5,4,1,"
            복숭아 요거트 스무디/1,허니브레드/1,생크림 와플/1
          ",맛있었습니다 다음엔 두배로시킬려구요.
176,요거프레소-신당점,2021년 3월 20일,5,5,1,"
            피치&망고 요거트 빙수/1,크림치즈프레즐/1
          ",또 시킬게요 감사합니다~~ 맛나요
177,요거프레소-신당점,2021년 3월 14일,1,1,5,"
            블루베리 요거트 스무디/1(추가 선택(사이즈 변경)),메리 파르페 딸기초코（R）/1
          ",과일 직접 재배해서 만드는 줄 알았어요. 너무 배달이 늦네요. 그리고 블루베리 요거트스무디 너무 맹우유 먹는거 같앴어여 분발하세요~
178,요거프레소-신당점,2021년 2월 21일,5,5,1,"
            카페모카/1(HOT／ICED 선택(ICED변경)),흑당 버블티（ONLY ICE）（L）/1,생크림 와플/1,딸기마카롱/1,소다마카롱/1
          ",ㅎㅎ 항상 좋습니다
179,요거프레소-신당점,2021년 1월 20일,5,5,2,"
            메리딸기/1,아메리칸치즈케이크/1,생크림 와플/1
          ","이거원래 뚜껑막힌게 오는건가용?? 열었더니 다 흐르던데.. 내용물도 다 섞여서 왔네요;; 서비스주신거랑 와플 치즈케익은 잘먹었어요
치즈케익은 냉동이라 녹이니맛나네요"
180,요거프레소-신당점,2020년 11월 11일,5,2,5,"
            딸기&치즈 스노우빙수/1(추가 선택(치즈큐브 추가（5개）))
          ",맛은 진짜 넘 맛있어요 근데 양이 좀 많이 적네요
181,요거프레소-신당점,2020년 10월 23일,5,5,2,"
            플레인 요거트 아이스크림/2,메리치즈/1,쿠앤크치즈케이크/1
          ",맛잇게잘먹었습니다~~^^
182,요거프레소-신당점,2020년 10월 10일,5,5,1,"
            딸기 요거트 스무디/1(추가 선택(사이즈 변경)),망고 요거트 스무디/1(추가 선택(사이즈 변경))
          ",맛있어요 ㅡㅡㅡㅡㅡㅡ
183,밀크홀1937-종로점,2022년 2월 2일,5,5,1,"
            꿀바나나 그릭요거트/1,카야토스트＋아메리카노/1(HOT or ICE 선택(HOT))
          ",카야토스트 완전 맛있어요! 그릭요거트도요!! 라떼는 아쉬워요 분유같은 맛이 나요 다식어서 온걸 감안해도요. 요기요로 카페주문은 조심해야겠네요 따뜻한 음료가 차가웠어요 가게에선 잘 싸주신 것 같은데..
184,밀크홀1937-종로점,2021년 12월 11일,1,1,3,"
            저지소프트아이스크림/1,홍차 밀크티 바틀 420mL/1(아이스컵 여부(o)),떠먹는 로투스/1
          ","사진이랑 다를수 있다고 적혀있지만 아예 다른 제품이네요
7천원짜리 케이크 치고 사이즈도 상당히 작아요 
맛도 그냥 편의점에서 파는 맛"
185,밀크홀1937-종로점,2021년 8월 26일,5,5,2,"
            아메리카노/2(HOT or ICE 선택(HOT)),카페라떼/1(HOT or ICE 선택(HOT))
          ","주문 50분만에 다 쏟아서 왔어요
슬립이 눅눅하게 다 젖을 정도로
익스프레스라더니...매우 실망입니다"
186,카페아에-동대문점,2021년 10월 5일,5,5,1,"
            아메리카노/1(HOT or ICE 선택(ICE)),카페라떼/1(HOT or ICE 선택(ICE)),크로플（2P）/1
          ",맛있게 잘 먹었습니다 (๑>◡<๑)
187,카페아에-동대문점,2021년 5월 19일,5,5,1,"
            아메리카노/3(HOT or ICE 선택(ICE)),사라다빵（3개）/1
          ",아주 맛있게 잘 먹었습니다
188,더치앤빈커피 안암점,2020년 7월 15일,5,2,5,"
            크림브륄레 뚱카롱/1,허니브레드 세트/1(Hot or Ice(Ice),Extra 추가(생크림 추가 （허니브레드）,세트음료 사이즈업))
          ",허니브레드 엄청 작아요 가격대비 양은...잘... 맛은 있어요 진짜 달달한 허니브레드!! 브레드 세트 사이즈업하고 리뷰이벤트 아.아 요청했는데 카피 하나만와서 당황했어요 리뷰이벤트가 안온거겠죠? 근데 사이즈업한게 이 사이즈면 일반은 얼마나 작다는건지.. 가성비는 별로인거같아요
189,더치앤빈커피 안암점,2020년 2월 15일,5,5,1,"
            쿠키 세트/1(쿠키선택(마카다미아),Hot or Ice(Ice),Extra 추가(Size Up)),쿠키 세트/1(쿠키선택(초코칩),Hot or Ice(Ice),Extra 추가(Size Up))
          ","커피랑 쿠키 맛있게 먹었습니다
포장도 꼼꼼히 너무 이쁘게 해주셨어요!!!

다만 배달이 너무 늦어서 아쉬웠어요!!"
190,더치앤빈커피 안암점,2020년 7월 15일,5,2,5,"
            크림브륄레 뚱카롱/1,허니브레드 세트/1(Hot or Ice(Ice),Extra 추가(생크림 추가 （허니브레드）,세트음료 사이즈업))
          ",허니브레드 엄청 작아요 가격대비 양은...잘... 맛은 있어요 진짜 달달한 허니브레드!! 브레드 세트 사이즈업하고 리뷰이벤트 아.아 요청했는데 카피 하나만와서 당황했어요 리뷰이벤트가 안온거겠죠? 근데 사이즈업한게 이 사이즈면 일반은 얼마나 작다는건지.. 가성비는 별로인거같아요
191,더치앤빈커피 안암점,2020년 2월 15일,5,5,1,"
            쿠키 세트/1(쿠키선택(마카다미아),Hot or Ice(Ice),Extra 추가(Size Up)),쿠키 세트/1(쿠키선택(초코칩),Hot or Ice(Ice),Extra 추가(Size Up))
          ","커피랑 쿠키 맛있게 먹었습니다
포장도 꼼꼼히 너무 이쁘게 해주셨어요!!!

다만 배달이 너무 늦어서 아쉬웠어요!!"
192,카페종로시장,2021년 4월 25일,2,5,5,"
            후르츠팬케이크/1
          ","누텔라 초코 팬케이크 자주 맛있게 먹어서
이번엔 후르츠로 시켜봤는데 ㅠㅠ
버터 덩어리가 몇개나  나왔어요
후루츠 팬케이크 혹시 따뜻하게 돌려먹어야 했던 건가요?"
193,골든빈커피,2022년 3월 16일,1,3,5,"
            썸머라떼/1(추가 선택(헤이즐럿 시럽 추가)),바닐라라떼/1(HOT or ICE 선택(hot)),바나나 생크림 크로플/1(추가 선택(바닐라 아이스크림 추가)),감자빵＋고구마빵/1(조리 선택(조리 O（데워서 제공）))
          ","와나열받아...
바나나를상하기직전꺼를보냈네요 몇시간지나도상한걸로분류될것같은정도로 익은걸보냈어요..
이걸먹으라는건지 ㅡㅡ몇개먹다가 토할것같아서 바나나는결국다버렸구요 
바나나다버리면왜비싼바나나크로플시켰는지 돈아깝고..
아이스크림도 제일단가싼거같은아이스크림이고
리뷰보고 낚였네요 다른분들은리뷰이벤트때문에잘써준건지.
음료도얼음빼달라고했는데넣어놓고
커피자체도맛있는커피가아니예요..
특히바닐라라떼는느끼하고
고구마감자빵은신기해서시켰는데
어떻게데운건지 고구마빵은겉이다굳어서 너무딱딱하고먹으면체할것같아서 버렸고
주문한것중그나마정상은감자빵인데 신기하기만함"
194,골든빈커피,2022년 2월 28일,5,5,1,"
            생딸기라떼（500mL）/1(옵션 선택(빨대 필요해요)),자몽티 hot/1,심플 크로플/1(필수 선택(메이플시럽O))
          ",그럭저럭 괜찮습니다
195,골든빈커피,2021년 5월 19일,2,4,1,"
            바닐라라떼/3(HOT or ICE 선택(hot)),심플 크로플/1(필수 선택(메이플시럽X))
          ","익스프레스인데 배달이 너무 늦어요
주문확인/수락하는데까지만 15분걸림,,"
196,골든빈커피,2021년 4월 29일,3,2,4,"
            라떼/1(HOT or ICE 선택(hot)),샘플팩5EA/1,생딸기라떼（500mL）/1
          ","잘먹겠습니다.,.,"
197,커피집아멜라떼-본점,2022년 3월 19일,4,4,1,"
            리뷰이벤트/1,아인슈페너 오리지널/1,캐모마일/1(HOT or ICE 선택(HOT)),마들렌/1
          ",배달이늦게왔어요 얼음이다녹음
198,커피집아멜라떼-본점,2022년 3월 10일,5,5,1,"
            리뷰이벤트/1,생딸기라떼/1,아인슈페너 오리지널/1,샌드위치/1
          ",아인슈페너 잘 먹었어여~~ 그런데 픽업하고 30분 후에 도착해서 얼음이 녹아 본맛이 좀 없어져서 아쉬웠어여..ㅠ
