,업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
528,더철판삼겹-숙대점,2020년 3월 1일,4,2,5,"
            간딴삼겹 곱빼기（180g）/1(추가 선택(고기100g 추가)),공기밥/1,사이다 355mL/1
          ",양이적어요 쳐어어아
529,더철판삼겹-숙대점,2019년 12월 29일,5,5,1,"
            간딴삼겹 고기만（280g）/1(추가선택(고기추가 100g))
          ",고기 크다고 미리 전화도 주시고~ 큰건 큰거대로 맛있네요~ 리뷰이벤트신청 까먹고 못해서 음료수 아쉽ㅠ
530,더철판삼겹-숙대점,2019년 12월 3일,2,5,5,"
            간딴삼겹 고기만（280g）/2(추가선택(선택안함))
          ",양도 많고 배달도 빠르지만 고기가 너무 질겨서 잘 못 먹었습니다 재주문하진 않을 것 같아요
531,더철판삼겹-숙대점,2019년 11월 22일,1,4,5,"
            간딴삼겹 고기만（280g）/1(추가선택(고기추가 100g))
          ","조금 일찍 시켰더니
고기를 대충 구웠는자 냄새가 좀 나네요
볶음김치 양 진짜 너무 적어요. 걍 안주는게 좋을것 겉아요"
532,더철판삼겹-숙대점,2019년 11월 22일,1,3,5,"
            간딴삼겹 고기만（280g）/1(추가선택(선택안함)),쌈무/1
          ","상했나 ㅠㅠ 먹고 배아팠어요
여태 그런 적 없었는데... 이번에 온 건 상태가 좀 안 좋았나"
533,더철판삼겹-숙대점,2019년 11월 15일,1,3,5,"
            간딴삼겹 고기만（280g）/1(추가선택(선택안함)),공기밥/1
          ",참고 먹어보자... 하다가 도저히 느끼함을 참지못하고 리뷰남깁니다. 지방 9 살이 1인 삽겹살 주셔서 감사합니다. 다음에 시키는 일은 없을거에요~^^*
534,더철판삼겹-숙대점,2019년 9월 8일,1,2,5,"
            간딴삼겹 고기만（280g）/1(추가선택(선택안함)),쌈무/1
          ",고기 딱딱해요 두번 시켜봤는데 항상 먹고 나면 이가 아프더라구요
535,더철판삼겹-숙대점,2019년 8월 18일,5,2,4,"
            간딴삼겹 고기만（280g）/1(추가선택(고기추가 100g))
          ",맛은 있지만 양이 살짝 아쉬웠어요
536,더철판삼겹-숙대점,2019년 8월 16일,1,1,5,"
            간딴삼겹 고기만（280g）/1(추가선택(선택안함)),고추/1
          ",가격대비 양도 너무 적고 그나마도 비게만 잔뜩있고 고기는 없고. 다시는 안시킬려구요.
537,더철판삼겹-숙대점,2019년 8월 15일,5,2,5,"
            간딴삼겹 고기만（280g）/1(추가선택(고기추가 100g))
          ",고기 추가해서 380그램이여요 ㅠㅠ양이 적은듯
538,더철판삼겹-숙대점,2019년 8월 2일,3,2,5,"
            간딴삼겹 기본（100g）/1(추가선택(선택안함)),간딴삼겹 고기만（280g）/1(추가선택(선택안함)),마늘/1,생와사비/1
          ","고기량 참고하시라고 찍었습니다. 고기량은 그렇다쳐도.
고기가 안익었어요 ㅠㅠ 씹히질 않고 너무 물컹해서. 에어프라이어에 15분 돌려먹습니다 ㅠㅠ 지금 돌리는중..
참고하세요."
539,두마리찜닭두찜-성동왕십리점,2022년 3월 19일,5,5,1,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛 단계(2단계（순한맛）),맛 선택(까만찜닭),당면 선택(둥근당면))
          ",맛있게 잘먹었습니다
540,두마리찜닭두찜-성동왕십리점,2022년 3월 8일,5,5,1,"
            [가성비갑]까만／빨간찜닭두마리/1(튀김콤보세트(선택 없음),메뉴1 맛선택(메뉴1_까만찜닭),메뉴1 선택(메뉴1_순살（닭다리살 100%）),메뉴1 매운맛단계(2단계（순한맛）),메뉴1 당면선택(둥근당면),메뉴2 맛선택(메뉴2_빨간찜닭),메뉴2 선택(메뉴2_순살（닭다리살 100%）),메뉴2 매운맛단계(3단계（신라면 정도 매운맛）),메뉴2 당면선택(둥근당면))
          ",맛있고 당면도 많있고 좋았어요
541,두마리찜닭두찜-성동왕십리점,2022년 2월 12일,2,3,5,"
            [프리미엄 닭볶음탕] 곰도리탕/1(튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛3단계(보통맛),사리 추가(감자 3개 추가),음료 변경(코카콜라 1.25L 변경))
          ","닭냄새가 너무나서 먹기힘들었어요. 가끔 먹었었는데, 이번엔 좀 심하네요"
542,두마리찜닭두찜-성동왕십리점,2022년 2월 9일,5,5,1,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(뼈),매운맛 단계(4단계（매운맛）),맛 선택(까만찜닭),당면 선택(둥근당면),음료／기타 추가(찜닭무 추가))
          ",너무 맛있어요!감사합니다
543,두마리찜닭두찜-성동왕십리점,2022년 2월 8일,5,5,1,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(뼈),매운맛 단계(3단계（신라면 정도 매운맛）),맛 선택(까만찜닭),당면 선택(둥근당면))
          ",맛있게 잘먹었습니다 ! 감사합니다☺️
544,두마리찜닭두찜-성동왕십리점,2022년 2월 5일,2,3,5,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛 단계(2단계（순한맛）),맛 선택(까만찜닭),당면 선택(둥근당면))
          ",ㆍ무난하게 먹었습니다
545,두마리찜닭두찜-성동왕십리점,2022년 2월 3일,1,1,5,"
            [압도적1위]로제찜닭/1(튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛3단계(보통맛),당면 선택(둥근당면),당면 추가(납작당면 추가))
          ",면이 못먹을수가 없으리만치 잔뜩 불어서 옴
546,두마리찜닭두찜-성동왕십리점,2022년 2월 2일,1,1,5,"
            [압도적1위]로제찜닭/1(튀김콤보세트(선택 없음),메뉴 선택(뼈),매운맛3단계(보통맛),당면 선택(둥근당면))
          ","배달이 한집에서 따로 두개가 들어오면 확인해 볼만도 한데 착오로 같은 메뉴 2개 결재 
배달원 1명이 배달비 2배 받고 
같은 메뉴 2개 잘 받았습니다."
547,두마리찜닭두찜-성동왕십리점,2022년 1월 16일,4,3,2,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛 단계(3단계（신라면 정도 매운맛）),맛 선택(까만찜닭),당면 선택(납작당면변경))
          ",Not enough chicken and too much 당면.
548,두마리찜닭두찜-성동왕십리점,2021년 12월 28일,5,5,1,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(뼈),매운맛 단계(4단계（매운맛）),맛 선택(빨간찜닭),당면 선택(둥근당면))
          ","예상시간보다 빠르게 도착했습니다!
묵직하니 양도 많고 특히 고구마와 감자가 있어서 더 맛있는거같아요~
맛있게 잘 먹었습니다!"
549,두마리찜닭두찜-성동왕십리점,2021년 12월 25일,5,5,2,"
            [1~2인분]반마리순살찜닭/1(맛 선택（순살반마리）(까만찜닭（닭다리살 100%）),매운맛 단계(3단계（신라면 정도 매운맛）),당면 선택（반마리）(둥근당면))
          ",전에 맛있게 먹어서 또 주문했어요.국물이 많아서 더 좋아요
550,두마리찜닭두찜-성동왕십리점,2021년 12월 18일,1,1,5,"
            [거부할수없는] 치즈찜닭/1(튀김콤보세트(선택 없음),메뉴 선택(뼈),매운맛 단계(1단계（아주순한맛）),맛 선택(빨간찜닭),당면 선택(둥근당면),사이드추가(치즈볼 3알),음료 변경(코카콜라 1.25L 변경))
          ",이거먹고 나도 겨드랑이털 생기겠다
551,두마리찜닭두찜-성동왕십리점,2021년 12월 17일,2,3,5,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(뼈),매운맛 단계(5단계（아주매운맛）),맛 선택(빨간찜닭),당면 선택(둥근당면))
          ",아주매운맛을 시켰는데 전보다 맵지가 않네요  너무하네요
552,두마리찜닭두찜-성동왕십리점,2021년 12월 4일,5,5,2,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(뼈),매운맛 단계(1단계（아주순한맛）),맛 선택(까만찜닭),당면 선택(납작당면변경),사리 추가(모짜렐라치즈 추가),사이드추가(납작만두 5개 추가,180mm 긴~말이 2개 추가),음료 변경(스프라이트 1.5L 변경))
          ","양도 많고 맛있어요. ^^  순한맛 시켜서 아이들과 맛있게 먹었습니다. 
납작당면 추가 주문했는데... 기본 당면이와서 전화 했더니 친절히 처리해주셨어요  ~!!!  배달 후 초인종 눌러 주시면 더 좋을것 같아요. 
식었지만 맛나게 먹었습니다."
553,두마리찜닭두찜-성동왕십리점,2021년 11월 10일,5,5,1,"
            [프리미엄]까만／빨간찜닭＋묵은지／로제찜닭/1(튀김콤보세트(선택 없음),메뉴1 맛선택(메뉴1_까만찜닭),메뉴1 선택(메뉴1_뼈),메뉴1 매운맛단계(3단계（신라면 정도 매운맛）),메뉴1 당면선택(둥근당면),메뉴2 맛선택（P）(메뉴2_묵은지찜닭),메뉴2 선택(메뉴2_뼈),메뉴2 매운맛3단계(보통맛),메뉴2 당면선택(우동사리변경)),공기밥 3개 추가/1
          ",잘먹었습니다 감사합니다
554,두마리찜닭두찜-성동왕십리점,2021년 10월 24일,5,5,1,"
            [1~2인분]반마리뼈찜닭/1(맛 선택（반마리）(까만찜닭),매운맛 단계(1단계（아주순한맛）),당면 선택（반마리）(둥근당면))
          ",두찜 가성비 좋고 맛나요~~
555,두마리찜닭두찜-성동왕십리점,2021년 10월 22일,1,2,5,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(뼈),매운맛 단계(5단계（아주매운맛）),맛 선택(까만찜닭),당면 선택(둥근당면))
          ","배달은 빨랐지만, 뚜껑 열자마자 역한 닭냄새, 먹으면서도 계속 닭 비린내나서 그냥 돈 버렸다 생각하고 씽크대에 버림. 사장님도 이 닭을 좀 드셔 보면서 장사 하심이 어떠실런지요. 두번 다시 안시킬거지만 다른 사람들도 알고 있어야 할 것 같아서 리뷰 올림. 뚜껑 위에 깨끗하고 위생적으로 만드니 별 다섯개 달라는 스티커 어이없음. 깨끗한데 닭에서 왜 냄새나는거죠?"
556,두마리찜닭두찜-성동왕십리점,2021년 10월 9일,5,5,2,"
            [압도적1위]로제찜닭/1(튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛3단계(보통맛),당면 선택(납작당면변경),사이드추가(180mm 긴~말이 2개 추가))
          ","너무 맛있어요
양이 너무 푸짐해요!!"
557,두마리찜닭두찜-성동왕십리점,2021년 9월 18일,2,5,5,"
            [압도적1위]로제찜닭/1(튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛3단계(아주매운맛),당면 선택(둥근당면))
          ",매운 찜닭만 먹다가 처음으로 로제를 먹었는데 간을 제대로 안해주셨는지 싱거우면서 맵기만한 먹기 힘든 맛이네요ㅠㅠ 양은 많은데 닭의 양도 적고… 기대가 너무 컸던건지 아쉽네요
558,두마리찜닭두찜-성동왕십리점,2021년 9월 11일,2,2,5,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(뼈),매운맛 단계(2단계（순한맛）),맛 선택(까만찜닭),당면 선택(납작당면변경))
          ","지난번 보다 양도 많이 줄었지만  그건 뭐 그렇타치고
 닭에 간이 안들었어요  
맞있어서 여러번 시켜먹고 지인한데도 여러번 보네주기도 했었는데  ..아쉽네요"
559,두마리찜닭두찜-성동왕십리점,2021년 8월 14일,2,4,5,"
            [압도적1위]로제찜닭/1(튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛3단계(매운맛),당면 선택(중국당면（당면 추가 불가）))
          ",양념은 맛있는대 닭비린내가 너무 심하네요
560,두마리찜닭두찜-성동왕십리점,2021년 8월 4일,3,2,5,"
            [압도적1위]로제찜닭/1([출시] 사이드추가(어묵탕_직접데워먹을께요),튀김콤보세트([갓성비]등심돈까스1개＋180mm긴말이2개＋치즈볼3개),메뉴 선택(뼈),매운맛3단계(보통맛),당면 선택(중국당면（당면 추가 불가）))
          ",로제는 호불호가 있네요...양이 많지 않음에도 3/1정도 남았네요 4명이서 먹었는데 ㅋ 다음엔 다른 메뉴 도전!
561,두마리찜닭두찜-성동왕십리점,2021년 7월 24일,5,5,2,"
            [1~2인분]반마리순살찜닭/1(맛 선택（순살반마리）(까만찜닭（닭다리살 100%）),매운맛 단계(3단계（신라면 정도 매운맛）),당면 선택（반마리）(둥근당면),당면 추가(납작당면 추가))
          ","잘먹었습니다
메모:3단계 매웠음"
562,두마리찜닭두찜-성동왕십리점,2021년 7월 20일,5,5,1,"
            [압도적1위]로제찜닭/1(튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛3단계(보통맛),당면 선택(납작당면변경),당면 추가(납작당면 추가))
          ",맛있습니다 로제도 맛있고 간장도 맛있고 찜닭은 다 존맛
563,두마리찜닭두찜-성동왕십리점,2021년 7월 18일,5,5,2,"
            [거부할수없는] 치즈찜닭/1(튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛 단계(3단계（신라면 정도 매운맛）),맛 선택(까만찜닭),당면 선택(둥근당면))
          ","진짜 맛있어요!!!
근데 진짜 90분만에 와서 깜짝 놀랐습니닼𐨛 𐨛 𐨛 𐨛 𐨛 𐨛
기다린만큼의 보람이 있네용!!
셋이서 배터지게 먹었어용"
564,두마리찜닭두찜-성동왕십리점,2021년 7월 10일,5,5,2,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛 단계(3단계（신라면 정도 매운맛）),맛 선택(까만찜닭),당면 선택(둥근당면),음료 변경(스프라이트 1.5L 변경))
          ",맛있게 잘먹었습니다~~
565,두마리찜닭두찜-성동왕십리점,2021년 7월 5일,5,5,1,"
            [압도적1위]로제찜닭/1(튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛3단계(보통맛),당면 선택(납작당면변경))
          ",로제 맛있습니다 중국당면이 좋아요!
566,두마리찜닭두찜-성동왕십리점,2021년 7월 5일,1,1,5,"
            [1~2인분]반마리순살찜닭/1(맛 선택（순살반마리）(빨간찜닭（닭다리살 100%）),매운맛 단계(3단계（신라면 정도 매운맛）),당면 선택（반마리）(둥근당면),당면 추가(납작당면 추가),음료／기타 추가(찜닭무 추가))
          ",저번에도 이러더니 또 이러네요... 할 말은 많지만 하지 않겠습니다...
567,두마리찜닭두찜-성동왕십리점,2021년 7월 3일,5,5,1,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(뼈),매운맛 단계(2단계（순한맛）),맛 선택(까만찜닭),당면 선택(둥근당면))
          ","밥 비벼먹으라고 챙겨주시는데 양이 많아서 내일 남긴거에 먹으려구요.. 맛있게 잘먹었습니다ㅎㅎ
(비 많이 오는데도 배달 빨리와서 너무 감사했습니다)"
568,두마리찜닭두찜-성동왕십리점,2021년 7월 3일,1,5,5,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛 단계(3단계（신라면 정도 매운맛）),맛 선택(까만찜닭),당면 선택(둥근당면),당면 추가(납작당면 추가))
          ","배달 예상 시간 60분인데 40분만에 받았어요.
근데 요청 사항이 하나도 반영이 안돼있더라구요. 리뷰 이벤트 참여로 치즈 부탁드리고 안심번호 해제 했는데 치즈 없고 저번에 당면 불어서 왔다고 소스 넉넉히 부탁드렸는데 싱겁고 국물은 바닥이라 수저도 긁어도 잘 안떠져요. 당면 추가를 하면 국물을 넉넉히 주시는게 덜 붙지 않을까 싶습니다. 저번에 맛있어서 일주일만에 재주문 한건데 아쉽네요."
569,두마리찜닭두찜-성동왕십리점,2021년 7월 3일,2,3,5,"
            [칼칼한밥도둑] 묵은지찜닭/1(튀김콤보세트(선택 없음),메뉴 선택(뼈),매운맛3단계(보통맛),당면 선택(둥근당면),공기밥(공기밥 3개 추가),음료 변경(스프라이트 500ml 변경))
          ",음식은맛있게잘먹었는데 밥이왜이런거죠??밥알은 날라다니고 어제한밥처럼 냄새가나요 좀 양심있게 밥은 그날꺼씁시다 사장님이 밥한번드셔보세요
570,두마리찜닭두찜-성동왕십리점,2021년 7월 2일,5,5,1,"
            [1~2인분]반마리순살찜닭/1(맛 선택（순살반마리）(까만찜닭（닭다리살 100%）),매운맛 단계(1단계（아주순한맛）),당면 선택（반마리）(둥근당면))
          ",두끼 나눠먹기 적당한 양이에요
571,두마리찜닭두찜-성동왕십리점,2021년 6월 24일,1,1,5,"
            [1~2인분]반마리뼈찜닭/1(맛 선택（반마리）(까만찜닭),매운맛 단계(2단계（순한맛）),당면 선택（반마리）(납작당면변경),사이드추가(납작만두 5개 추가),음료 변경(스프라이트 500ml 변경))
          ","여태 먹어본 찜닭중에 인생 최악의 찜닭 
양념이 닭속에 1도 안베어 있고 감자랑 고구마 양파로  
양을 채우고 국물에 뼈조각도 겁네많음"
572,두마리찜닭두찜-성동왕십리점,2021년 6월 15일,1,1,5,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛 단계(2단계（순한맛）),맛 선택(까만찜닭),당면 선택(둥근당면),당면 추가(둥근당면 추가))
          ",어떻게 국물이 이렇게 없을수가 있는지 당면 추가했는데 다 들러붙어서 감자 고구마보다 더 목  막혀서 제대로 먹지도 못했네요 다시 해달라고 하려다가 기다리는 시간 아까워서 그냥 물넣고 라면스프 넣고 끌여서 먹었네요 그렇다고 어디 국물이 쏟아진흔적도 없었는데 그렇다는건 애초에 이런상태로 보냈다는건데 할말이 없네요 이제는 아무리 할인한다해도 여기서는 재주문 안합니다
573,두마리찜닭두찜-성동왕십리점,2021년 6월 2일,5,5,1,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛 단계(1단계（아주순한맛）),맛 선택(까만찜닭),당면 선택(둥근당면))
          ",양도 푸짐하고 맛있음
574,두마리찜닭두찜-성동왕십리점,2021년 5월 21일,2,5,5,"
            [1~2인분]반마리뼈찜닭/1(맛 선택（반마리）(까만찜닭),매운맛 단계(1단계（아주순한맛）),당면 선택（반마리）(납작당면변경),당면 추가(납작당면 추가))
          ","처음에 왔을땐 맛있어보였는데요 매우 실망스럽습니다 ㅠㅠ 납작당면 추가를 했는데 거의 그릇 바닥에 떡이 되어서 왔구요, 이게 모든 문제의 원흉같은데 간이 하나도 안 맞아요. 너무 싱거워서 간장이랑 소금쳐서 먹었어요(그래도 재료에 양념장 간이 안 배어서 맛이 없네요) 양념만 따로 먹어보니까 양념은 간이 되어있고 괜찮거든요? 그냥 재료에 간이 안 배어 있는 것 같아요. 당면은 너무 불어서 못 먹겠고요. 주문하실거면 당면추가 절대 하지 마세요"
575,두마리찜닭두찜-성동왕십리점,2021년 4월 4일,1,1,5,"
            [압도적1위]로제찜닭/1(튀김콤보세트(선택 없음),메뉴 선택(뼈),매운맛3단계(매운맛),당면 선택(둥근당면))
          ","원래 간장찜닭 시켜먹는데
요즘 너무 유명해서 시켜봤는데
로제소스맛이 전혀 아니네요
배떡 생각하고 드시면 실망하실 것 같아요
간도 하나도 안되어있고
느끼하고 무슨맛인지 모르겠어요
양이 많은 줄 알았는데
당면이 바닥에 엄청 깔려있어요
재주문 의사는 없습니다
그냥 일반 찜닭을 시켜드시길 추천합니다"
576,두마리찜닭두찜-성동왕십리점,2021년 4월 2일,5,5,2,"
            [1~2인분]반마리순살찜닭/1(맛 선택（순살반마리）(까만찜닭（닭다리살 100%）),매운맛 단계(2단계（순한맛）),당면 선택（반마리）(둥근당면))
          ",잘먹었습니다!ㅎㅎㅎ
577,두마리찜닭두찜-성동왕십리점,2021년 3월 16일,5,5,1,"
            [찜닭의정석] 한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),메뉴 선택(뼈),매운맛 단계(4단계（매운맛）),맛 선택(까만찜닭),당면 선택(납작당면변경))
          ","배송 빨랐고 쓸데없는 일회용 용기가 많이 나오지 않는 알찬 구성이었어요. 

일단 양은 별도 사리없는 소자로 시켰을때 남여 커플이 배부를 정도로 딱 맞았어요.
(아주 조금 남았어요)
양이 많은 2인이면 사리나 사이드 하나 더 추가하심 될 듯 해요.

평소 적당히 매운 맛 정도는 즐기는 편인데 4단계 딱 적당했습니다. 불닭볶음면 드시면 4단계 정도는 무난할 듯 해요. 찜닭을 배달로는 처음 시켜보는데 당면도 하나두 불지 않게 잘 도착했고 정말 맛있게 먹었습니다^^"
578,두마리찜닭두찜-성동왕십리점,2021년 3월 14일,5,5,1,"
            [1~2인분]반마리순살찜닭/1(맛 선택（순살반마리）(까만찜닭（닭다리살 100%）),매운맛 단계(2단계（순한맛）),당면 선택（반마리）(납작당면변경))
          ",역시나 맛잇어용!!!
579,두마리찜닭두찜-성동왕십리점,2021년 3월 13일,5,5,1,"
            한마리찜닭（까만／빨간）/1([출시] 사이드추가(어묵탕_직접데워먹을께요),튀김콤보세트(선택 없음),메뉴 선택(순살（닭다리살 100%）),매운맛 단계(4단계（매운맛）),맛 선택(까만찜닭),당면 선택(납작당면변경),당면 추가(납작당면 추가),사리 추가(감자 3개 추가),공기밥(공기밥 1개 추가),음료 변경(스프라이트 500ml 변경))
          ","순살이라 더 맛있네요.
늘 토요일이면  생각나네요.
잘먹었습니다."
580,두마리찜닭두찜-성동왕십리점,2021년 3월 8일,2,4,5,"
            [1~2인분]반마리순살찜닭/1(맛 선택（순살반마리）(까만찜닭（닭다리살 100%）),매운맛 단계(1단계（아주순한맛）),당면 선택（반마리）(둥근당면),공기밥(공기밥 1개 추가))
          ","계속 할인행사를 하길래 궁금해서 한번 시켜먹어봤는데... 홍보를 많이 하는 이유가 있는걸로 ㅎ
닭에도 양념이 거의 안되어있고 당면은 엄청 질기네요. 아주순한맛을 시켰지 밍숭맹숭한 맛을 시킨건 아닌데...
지점차 때문에 이런걸수도 있겠지만 앞으로 시켜먹을일은 별로 없을것 같네요. 그냥 한번 시켜먹어서 궁금증 해결한걸로 만족하렵니다."
581,두마리찜닭두찜-성동왕십리점,2021년 3월 1일,4,2,5,"
            [1~2인분]반마리순살찜닭/1(맛 선택（순살반마리）(까만찜닭（닭다리살 100%）),매운맛 단계(3단계（신라면 정도 매운맛）),당면 선택（반마리）(둥근당면),사리 추가(모짜렐라치즈 추가),음료 변경(스프라이트 500ml 변경))
          ","주문후 1시간40분만에 받았습니다ㅠㅠ
비가 오긴 했지만 다른 메뉴는 벌써 도착했는데...
음식은 다 식고 양도 적었습니다
매우 실망했네요ㅜㅜ"
582,두마리찜닭두찜-성동왕십리점,2021년 1월 23일,3,2,5,"
            한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),맛 선택(까만찜닭),메뉴 선택(뼈),매운맛 단계(2단계（순한맛）),당면 선택(납작당면변경))
          ","맛은 무난하고 닭 자체가 작아서 양은 적네요
반마리 주문시 참고하세요~
잘먹었습니다"
583,두마리찜닭두찜-성동왕십리점,2021년 1월 21일,5,5,2,"
            한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),맛 선택(까만찜닭),메뉴 선택(뼈),매운맛 단계(3단계（신라면 정도 매운맛）),당면 선택(둥근당면),사리 추가(고구마 3개 추가))
          ",넘 맛잇어용ㅎㄹㅎㅎㅎ
584,두마리찜닭두찜-성동왕십리점,2021년 1월 14일,5,5,1,"
            치즈찜닭/1(튀김콤보세트(선택 없음),맛 선택(까만찜닭),메뉴 선택(순살),매운맛 단계(1단계（아주순한맛）),당면 선택(둥근당면))
          ",대박 ^^  맛있어요~~
585,두마리찜닭두찜-성동왕십리점,2021년 1월 9일,5,5,2,"
            [1~2인분]반마리순살찜닭/1(맛 선택（반마리）(까만찜닭),매운맛 단계(2단계（순한맛）),당면 선택（반마리）(둥근당면))
          ",오 ~~올만에 제대로된 찜닭 일단 고기 냄새 안남 최소 평타이상 맛있어요 배달도 예상시간보다 훨씬 일찍도착 감사합니다
586,두마리찜닭두찜-성동왕십리점,2021년 1월 4일,5,5,2,"
            [1~2인분]반마리순살찜닭/1(맛 선택（반마리）(빨간찜닭),매운맛 단계(2단계（순한맛）),당면 선택（반마리）(둥근당면)),공기밥/2
          ",양 많고 밥이랑 비벼먹으니 꿀맛이네요
587,두마리찜닭두찜-성동왕십리점,2020년 12월 31일,5,5,1,"
            로제찜닭/1(튀김콤보세트(선택 없음),메뉴 선택(뼈),매운맛3단계(매운맛),당면 선택(납작당면변경))
          ",매운맛 시켰는데 맛있어요!!
588,두마리찜닭두찜-성동왕십리점,2020년 12월 30일,5,5,1,"
            한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),맛 선택(까만찜닭),메뉴 선택(뼈),매운맛 단계(2단계（순한맛）),당면 선택(둥근당면))
          ",맛있고 요청사항도 잘 들어주시고 좋아요
589,두마리찜닭두찜-성동왕십리점,2020년 12월 19일,5,5,1,"
            [1~2인분]반마리순살찜닭/1(맛 선택（반마리）(까만찜닭),매운맛 단계(2단계（순한맛）),당면 선택（반마리）(둥근당면),당면 추가(납작당면 추가))
          ","배달👍👍👍👍👍
맛👍👍👍👍(순한맛했는데도 매워서)
양👍👍👍👍👍(당면추가했는데 양이 어마무시하다)"
590,두마리찜닭두찜-성동왕십리점,2020년 12월 12일,5,5,2,"
            한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),맛 선택(까만찜닭),메뉴 선택(뼈),매운맛 단계(4단계（매운맛）),당면 선택(둥근당면))
          ",서비스 납작만두 잘먹었습니다. 다음에도 시켜 먹겠습니다. 감사합니다.
591,두마리찜닭두찜-성동왕십리점,2020년 12월 2일,1,3,5,"
            [1~2인분]반마리뼈찜닭/1(맛 선택（반마리）(까만찜닭),매운맛 단계(3단계（신라면 정도 매운맛）),당면 선택（반마리）(둥근당면),사이드추가(공기밥 추가))
          ",음... 저번에 집 근처에서 먹었을때 맛있어서 배달시켜봤어요. 열시반쯤 주문해서인지 밥은 어제 지은 느낌이네요. 닭도 간이 잘 안배고.. 특히나 당면이 한대 뭉쳐 떨어지지 않아 못먹고 버렸어요ㅠㅠ 다른리뷰 보면 괜찮던데 유독 제 음식만 실망스러운 느낌이예요. 원래 리뷰 좋게 쓰는편인데... 이번음식은 거의 못 먹어서.. 음식 맛에 조금 더 신경쓰시면 좋겠습니다!!
592,두마리찜닭두찜-성동왕십리점,2020년 11월 28일,3,1,5,"
            한마리찜닭（까만／빨간）/1(튀김콤보세트(선택 없음),맛 선택(까만찜닭),메뉴 선택(뼈),매운맛 단계(1단계（아주순한맛）),당면 선택(둥근당면))
          ",당면이 넘마나서 국물이 별로 없고 닭고기도 별로 없는거같고 오늘은 맛도 뭔가 아쉬웠네요
593,두마리찜닭두찜-성동왕십리점,2020년 11월 4일,2,4,5,"
            묵은지찜닭/1(튀김콤보세트(선택 없음),메뉴 선택(순살),매운맛3단계(보통맛),당면 선택(둥근당면))
          ",마포점보다 맛이없어요... 국물맛도 묵은지맛도 다르네요 너무 아쉬워요ㅠㅠㅠㅠㅠ
594,두마리찜닭두찜-성동왕십리점,2020년 10월 26일,5,5,2,"
            한마리찜닭/1(찜닭 선택(까만찜닭（같이먹던사람도 까맣게 잊을맛）),메뉴 선택(뼈),매운맛 단계(2단계（순한맛）),당면 선택(납작당면변경))
          ","모든 부분에서 만족스럽지만
한 가지 아쉬운게 있다면 순살을 시키지 않은것...
담에는 2천원 더내고 꼭 순살로 시킬게요
잘 먹었습니다 ㅎㅎ"
