,업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
135,공차 약수점,2019년 9월 28일,5,5,3,"
            딸기쿠키밀크티/1(당도 선택(70%（Less Sugar）),토핑 추가(펄 추가)),블랙 밀크티 ＋ 펄 （Large,Ice）/1(당도 선택(70%（Less Sugar）),얼음양 선택(Regular （보통）),토핑 추가(펄 추가))
          ",자주 시켜 먹고 있어요. 배달료 할인은 낮에만되서 좀 아쉬워요
136,공차 약수점,2019년 9월 16일,5,5,3,"
            망고주얼리자몽크러쉬 （L） /1
          ",한개도 배달돼서 넘 좋아여~ 조금 걸리긴했지만 ㅎㅎ
137,공차 약수점,2019년 9월 3일,5,3,4,"
            딸기쿠키스무디 /1(토핑 추가(펄 추가)),제주그린티 스무디/1(토핑 추가(밀크폼 추가))
          ",맛있어용ㄱㅎㅎ굿굿♡
138,공차 약수점,2019년 8월 26일,5,5,3,"
            윈터멜론 밀크티 （Large,Ice）/1(얼음양 선택(Regular （보통）),토핑 추가(밀크폼 추가,펄 추가)),우롱 밀크티 （Large,Ice）/1(당도 선택(70%（Less Sugar）),얼음양 선택(Regular （보통）),토핑 추가(밀크폼 추가,펄 추가))
          ","2 번 주문했는데, 정해진 시간보다 배달 빠름. 그러나 두번째 배달에 컵홀더와 빨대가 안 와서 숟가락으로 퍼먹었어요. 애랑 같이 먹는데 빨대가 안 오면 안 먹겠다고 그래서 곤란했습니다."
139,공차 약수점,2019년 8월 25일,5,5,3,"
            딸기쿠키스무디 /1,타로 밀크티 ＋ 펄 （Large,Hot）/1(당도 선택(70%（Less Sugar）))
          ",먹을때마다 버블이 쏙쏙 들어와서 처음부터 끝까지 맛있게먹었어요
140,공차 약수점,2019년 8월 9일,4,4,3,"
            얼그레이 밀크티 （Jumbo,Hot）/1(당도 선택(0%（Sugar Free）)),블랙 밀크티 ＋ 펄 （Jumbo,Ice）/1(당도 선택(0%（Sugar Free）),얼음양 선택(Regular （보통）),토핑 추가(펄 추가))
          ",공차는 그냥 공차죠
141,공차 약수점,2019년 8월 9일,4,4,3,"
            초콜렛 밀크티 （Jumbo,Hot）/1(당도 선택(0%（Sugar Free）)),블랙 밀크티 （Jumbo,Ice）/1(당도 선택(0%（Sugar Free）),얼음양 선택(Regular （보통）),토핑 추가(펄 추가))
          ",공차 맛은 어디나 거의 똑같죠
142,공차 약수점,2019년 8월 2일,4,4,3,"
            블랙 밀크티 ＋ 펄 （Large,Ice）/5(당도 선택(50%（Half Sugar）),얼음양 선택(Less （거의없음）))
          ",굿굿굿굿굿굿그ㅜㅅ굿굿
143,공차 약수점,2019년 8월 1일,4,5,3,"
            치즈폼딥초코스무디/1(토핑 추가(펄 더블 추가)),브라운슈가주얼리밀크티 （L）/1,그린 밀크티 （Jumbo, Ice）/1(당도 선택(50%（Half Sugar）),얼음양 선택(Less （거의없음）)),블랙 밀크티 ＋ 펄 （Jumbo,Ice）/1(당도 선택(50%（Half Sugar）),얼음양 선택(Less （거의없음）))
          ",배달이 한시간걸려서 당이 떨어져서 저당이 올뻔했지만 다행히 그 전에 도착해서 당충전완료(찡긋)⭐️
144,공차 약수점,2019년 8월 1일,1,1,1,"
            제주그린티 스무디/3(토핑 추가(펄 추가))
          ",2시40분에 주문했는데 느닷없이 30분있다가 취소되고 혹시나해서 다시 시켯는데 딱 1시간 있다오네요 맛이 중요한게 아니라 시간 개념이 없는 매장같아서 다시는 안시켜먹는다
145,공차 약수점,2019년 8월 1일,5,5,2,"
            타로 밀크티 （Large,Ice）/1(당도 선택(100%（Full Sugar）),얼음양 선택(Regular （보통）)),밀크폼 윈터멜론티 （Large,Ice）/1(얼음양 선택(Regular （보통）),토핑 추가(펄 추가))
          ",맛있습니다아아아아아
146,공차 약수점,2019년 7월 29일,4,3,4,"
            초콜렛 밀크티 （Large,Ice）/1(당도 선택(100%（Full Sugar）),얼음양 선택(Regular （보통）),토핑 추가(펄 추가,화이트펄 추가))
          ","얼음은 다 녹았지만 무난했습니다 스무디 안시키길 잘햇단 생각이 드네용 ㅜㅜ 스무디 시키면 다 녹아서 맛없을듯합니다 ㅜ 
그래두 맛있네용 공차는 정답이니까요,,, 배달은 30분? 정도 걸린거같아요!"
147,공차 약수점,2019년 7월 28일,3,3,3,"
            초코 쿠앤크 스무디 /1(토핑 추가(펄 추가)),청포도 스무디 /1(토핑 추가(화이트펄 추가))
          ",다녹아서왓어요...흑
148,공차 약수점,2019년 7월 22일,5,5,3,"
            타로 밀크티 ＋ 펄 （Large,Ice）/1(당도 선택(30%（Little Sugar）),얼음양 선택(Less （거의없음）)),망고요구르트＋화이트펄 （Jumbo,Ice）/1(당도 선택(30%（Little Sugar）),얼음양 선택(Less （거의없음）),토핑 추가(화이트펄 추가))
          ",배달이 좀 늦어서 음료가 미지근할까봐 걱정했는데 시원하게 왔어요 감사합니다
149,공차 약수점,2019년 7월 17일,5,5,3,"
            블랙 밀크티 ＋ 펄 （Jumbo,Ice）/1(당도 선택(50%（Half Sugar）),얼음양 선택(Regular （보통）)),블랙 밀크티 ＋ 펄 （Large,Ice）/1(당도 선택(50%（Half Sugar）),얼음양 선택(Regular （보통）))
          ",good 아주아주 좋아요
150,공차 약수점,2019년 7월 15일,3,4,4,"
            초콜렛 밀크티 （Large,Ice）/1(당도 선택(70%（Less Sugar）),얼음양 선택(Regular （보통）),토핑 추가(펄 추가)),망고 스무디 /1(토핑 추가(화이트펄 추가))
          ",그냥저냥 !! 배달해서 먹는맛!
151,공차 약수점,2019년 7월 11일,5,5,3,"
            타로 밀크티 ＋ 펄 （Large,Ice）/2(당도 선택(100%（Full Sugar）),얼음양 선택(Regular （보통）),토핑 추가(밀크폼 추가))
          ",타로밀크티에 폼추가하니까 맛도진하고 단짠단짠 너무 맛있었어요~~
152,공차 약수점,2019년 7월 7일,2,2,1,"
            우롱 밀크티 （Large,Ice）/1(당도 선택(30%（Little Sugar）),얼음양 선택(Less （거의없음）),토핑 추가(밀크폼 추가,펄 추가))
          ",배달이 한시간 반 걸려서왔어요
153,공차 약수점,2019년 7월 7일,4,3,2,"
            얼그레이 밀크티 （Large,Ice）/1(당도 선택(50%（Half Sugar）),얼음양 선택(Regular （보통）),토핑 추가(밀크폼 더블 추가))
          ",배달시간이 좀 걸렸지만 맛있었다
154,공차 약수점,2019년 7월 4일,3,4,5,"
            타로 밀크티 ＋ 펄 （Large,Ice）/1(당도 선택(100%（Full Sugar）),얼음양 선택(Regular （보통）)),밀크 쿠앤크 스무디 /1(토핑 추가(화이트펄 추가))
          ",화이트펄 시켰는데 블랙펄로 왔어요 주문제대로 확인해주세요
155,공차 약수점,2019년 7월 1일,5,5,3,"
            블랙 밀크티 ＋ 펄 （Jumbo,Ice）/1(당도 선택(100%（Full Sugar）),얼음양 선택(Less （거의없음）),토핑 추가(밀크폼 추가,펄 추가))
          ",맛있어 중독마서요됐어요 매일
156,공차 약수점,2019년 7월 1일,5,5,3,"
            블랙 밀크티 ＋ 펄 （Jumbo,Ice）/1(당도 선택(100%（Full Sugar）),얼음양 선택(Less （거의없음）),토핑 추가(펄 추가)),블랙 밀크티 ＋ 펄 （Large,Ice）/1(당도 선택(100%（Full Sugar）),얼음양 선택(Less （거의없음）),토핑 추가(펄 추가))
          ",맛있어 중독마서요됐어요 매일
157,공차 약수점,2019년 7월 1일,5,5,3,"
            블랙 밀크티 ＋ 펄 （Jumbo,Ice）/1(당도 선택(100%（Full Sugar）),얼음양 선택(Less （거의없음）),토핑 추가(펄 추가)),블랙 밀크티 ＋ 펄 （Large,Ice）/1(당도 선택(100%（Full Sugar）),얼음양 선택(Less （거의없음）))
          ",맛있어 중독마서요됐어요 매일
158,공차 약수점,2019년 7월 1일,5,5,3,"
            타로 밀크티 ＋ 펄 （Large,Ice）/1(당도 선택(100%（Full Sugar）),얼음양 선택(Less （거의없음）)),블랙 밀크티 ＋ 펄 （Jumbo,Ice）/1(당도 선택(100%（Full Sugar）),얼음양 선택(Less （거의없음）),토핑 추가(펄 추가))
          ",맛있어 중독마서요됐어요 매일
159,공차 약수점,2019년 7월 1일,5,5,3,"
            블랙 밀크티 ＋ 펄 （Jumbo,Ice）/2(당도 선택(100%（Full Sugar）),얼음양 선택(Less （거의없음）),토핑 추가(펄 추가))
          ",맛있어 중독마서요됐어요 매일
160,공차 약수점,2019년 6월 30일,4,5,3,"
            치즈폼딥초코스무디/1(토핑 추가(펄 추가))
          ","사이즈선택하는게없는거같은데 이건 원래 큰거만있는건지
치즈폼보다 그냥 초코스무디가 더 맛잇었을듯.. 우쨌던 잘먹었습니다"
161,공차 약수점,2019년 6월 30일,3,4,1,"
            타로 스무디 /2(토핑 추가(펄 추가))
          ","배달이 정말 늦어요 40분정도 걸린다해서 기다리고 있었는데 총 1시간 30분 정도 기다렸습니다 정말 배달비 내고 배달 받는데,,속상쓰"
162,공차 약수점,2019년 6월 28일,3,4,2,"
            밀크폼 얼그레이티 （Jumbo,Ice）/1(당도 선택(70%（Less Sugar）),얼음양 선택(Less （거의없음）),토핑 추가(밀크폼 추가,코코넛 추가))
          ","저번하고 맛이 다르네요..
너무 밍밍하고 밀크폼도 추가했는데 너무 적어요."
163,공차 약수점,2019년 6월 24일,5,2,3,"
            블랙 밀크티 ＋ 펄 （Jumbo,Ice）/1(당도 선택(70%（Less Sugar）),얼음양 선택(Less （거의없음）),토핑 추가(밀크폼 추가))
          ",처음 배달 올 때부터 이렇게 와서 받고 좀 황당했어요. 제가 폼 추가했는데 추가가 된건지 빠뜨린건지 모르겠네요...
164,공차 약수점,2019년 6월 17일,5,5,3,"
            우롱티 （Jumbo,Ice）/2(당도 선택(50%（Half Sugar）),얼음양 선택(Less （거의없음）),토핑 추가(알로에 추가))
          ",배달을 잘못가셨더라구요...
165,공차 약수점,2019년 6월 10일,2,2,4,"
            초코 쿠앤크 스무디 /1(토핑 추가(펄 추가,코코넛 추가))
          ",분명히 코코넛도 같이 시켰는데 펄만 들어가서 왔네요 밑에 어디 깔려 있나보다하면서 먹어봐도 안 나오더라고요 오백원 환불해달라고 하기도 그렇고 해서 ㅋㅋㅋ 그냥 먹긴했는데 다음 번엔 좀 신경 써 주세요
166,공차 약수점,2019년 5월 29일,1,1,1,"
            밀크 쿠앤크 스무디 /1(토핑 추가(펄 추가,코코넛 추가))
          ",지금 뭔가요 3시 57분 배달 도착 예정인데 이 시간이 되도록 음식 만들고 있다고 하고 제가 여러잔 시킨것도 아니고 한 잔인데;; 전화 하려고 네이버에 쳐도 번호는 나오지도 않고 결제도 했는데 뭐하시는 건가요
167,공차 약수점,2019년 5월 12일,3,5,5,"
            블랙 밀크티 ＋ 펄 （Large,Ice）/1(당도 선택(50%（Half Sugar）),얼음양 선택(Less （거의없음）)),청포도 스무디 /1
          ",맛있는데 주문 접수 좀 빨리 해주세요. 주문 확인이 안돼서 고객센터에 전화했네여..
168,공차 약수점,2019년 5월 8일,1,1,1,"
            자몽 그린티 에이드 （Large）/1(당도 선택(70%（Less Sugar）),얼음양 선택(Regular （보통）),토핑 추가(알로에 추가)),레몬 요구르트 스무디 /1(토핑 추가(코코넛 추가))
          ",배달시간은 도대체 왜 맨날 바뀌는거죠?  먹고싶은데 시키지도 못하고 진짜 스트레스 받네요. 배달시간을 정해놓고 써놓던가 하세요
169,공차 약수점,2019년 4월 14일,4,4,2,"
            블랙 밀크티 ＋ 펄 （Large,Ice）/1(당도 선택(70%（Less Sugar）),얼음양 선택(Less （거의없음）)),제주그린티 스무디/1(토핑 추가(펄 추가))
          ",그냥저냥. 배달은 좀 느려요
170,공차 약수점,2019년 4월 13일,3,3,5,"
            커피밀크티크러쉬＋펄/1,차이 밀크티 （Jumbo,Ice）/1(당도 선택(70%（Less Sugar）),얼음양 선택(Less （거의없음）))
          ","하나는배달안되서 두개시켜서 하나는 내일먹으려고 얼음없음 으로 시켰는데 완전 풀로 채워서 배달옴.
요기요 고객센터는 연결도 안되고 여기는 전화번호도 안나와있고 크러쉬 랑 시켰는데 이게 뭔지...짜증.."
171,공차 약수점,2019년 4월 8일,4,3,3,"
            딸기말차밀크티/1(당도 선택(0%（Sugar Free）),토핑 추가(펄 추가,코코넛 추가)),딸기주얼리/1(당도 선택(0%（Sugar Free）),토핑 추가(밀크폼 추가,알로에 추가))
          ",밀크폼을 추가햇는데..제 번호로 연락주세요.
172,공차 약수점,2019년 3월 26일,4,3,4,"
            타로 밀크티 ＋ 펄 （Large,Ice）/1(당도 선택(50%（Half Sugar）),얼음양 선택(Regular （보통）),토핑 추가(펄 더블 추가))
          ",맛있어요~~~~~~~~
173,공차 약수점,2019년 1월 29일,5,5,3,"
            블랙 밀크티 ＋ 펄 （Large,Ice）/5(당도 선택(70%（Less Sugar）),얼음양 선택(Less （거의없음）))
          ",마싯습니다 근데 배달이 좀 걸리네요ㅠ
174,공차 약수점,2019년 1월 29일,5,5,3,"
            블랙 밀크티 ＋ 펄 （Large,Ice）/3(당도 선택(70%（Less Sugar）),얼음양 선택(Less （거의없음）)),타로 밀크티 ＋ 펄 （Large,Ice）/1(당도 선택(50%（Half Sugar）),얼음양 선택(Less （거의없음）))
          ","거의 매주시켜먹네요
맛은있는데 조금만 빨리오면 좋겠엉ᆢㄷ"
175,공차 약수점,2019년 1월 29일,5,5,3,"
            타로 밀크티 ＋ 펄 （Large,Ice）/1(당도 선택(70%（Less Sugar）),얼음양 선택(Less （거의없음）)),블랙 밀크티 ＋ 펄 （Large,Ice）/1(당도 선택(70%（Less Sugar）),얼음양 선택(Less （거의없음）)),블랙 밀크티 ＋ 펄 （Large,Ice）/4(당도 선택(50%（Half Sugar）),얼음양 선택(Less （거의없음）))
          ",마싯어요 배달은  조금 걸리넹ᆢㄷ
176,공차 약수점,2019년 1월 29일,5,5,3,"
            블랙 밀크티 ＋ 펄 （Large,Ice）/6(당도 선택(50%（Half Sugar）),얼음양 선택(Less （거의없음）))
          ",마싯어요 배달은 좀 걸려요ㅠ
177,공차 약수점,2019년 1월 29일,5,5,3,"
            블랙 밀크티 ＋ 펄 （Large,Ice）/7(당도 선택(50%（Half Sugar）),얼음양 선택(Regular （보통）))
          ",배달은 조금 걸리는데 맛은 최고임다
178,공차 약수점,2019년 1월 16일,1,1,1,"
            초콜렛밀크티＋밀크폼 （Large,Ice）/1(당도 선택(30%（Little Sugar）),얼음양 선택(Less （거의없음）),토핑 추가(코코넛 추가)),타로 밀크티 （Jumbo,Ice）/1(당도 선택(50%（Half Sugar）),얼음양 선택(Less （거의없음）),토핑 추가(코코넛 더블 추가))
          ",맛은 그냥 다아는 맛이야 그냥 그래 그리고 배달이 많이 느려 그러니까 앞으로는 빨리 배달 해줘 1시간 걸려서 공차 먹기는 싫어
179,공차 약수점,2018년 12월 27일,1,1,1,"
            타로 밀크티 （Large,Ice）/1(당도 선택(0%（Sugar Free）),얼음양 선택(Less （거의없음）)),자스민그린티 （Jumbo,Ice）/3(당도 선택(0%（Sugar Free）),얼음양 선택(Less （거의없음）))
          ","일단 사진상보다 더심각하게
다 터져서왔는데 전화해서 처음 들은 말은
배달이 잘못했나보네요 저희는 검품해서 잘못이없는데,
여서 화가나서, 공차 브랜드믿고 주문했으면
죄송합니다. 먼저아닌가요? 얘길했고. 죄송하단말을 들었으며
그 후엔 여자분이 안내도움주셔서 재배송받았으나
플러스배송료항상 내고 자주시키는 입장에선 좀 당황스럽고
화가난 하루였네요. 사진이랑 메일까지보내야되는
번거로움을 감수해야하는것도 참,, 담부턴 조심해서
잘 배송부탁합니다"
180,공차 약수점,2018년 11월 27일,3,4,5,"
            블랙 밀크티 （Jumbo,Hot）/1(당도 선택(70%（Less Sugar）),토핑 추가(펄 추가))
          ",맛은 좋았어요. 다뜻한 음료는 도착했을때 거의 차가웠어요. Jumbo량 도 생각보다 너무 적었어요.... 배달요금 비해서... 가서 먹는것 나아겠어요.
181,던킨-시청역점,2022년 3월 16일,5,5,2,"
            초코에 반한 엔젤 도넛/1,카카오하니딥/2,（At Home）던킨 블루베리베이글 5입/1
          ",귀여운 마크곤잘레스 도넛츠
182,던킨-시청역점,2022년 3월 11일,5,5,1,"
            페이머스 글레이즈드/1,（캡슐） 윈터빌리지 블렌드 10개입/1,（캡슐）던킨 센트럴파크 블렌드 （10개입）/1
          ",커피가 진하고 좋아요
183,던킨-시청역점,2022년 3월 10일,5,5,3,"
            페이머스 글레이즈드/1,（캡슐） 윈터빌리지 블렌드 10개입/2
          ",감사합니다.
184,던킨-시청역점,2022년 2월 7일,5,5,3,"
            바바리안필드/1,스파이시 치즈 치킨 버거/1,내쉬빌핫치킨버거/1(콤보 음료(（콤보）아이스아메리카노))
          ",넘나리 맛나게 먹은것임
185,던킨-시청역점,2022년 2월 6일,5,5,2,"
            초코 베리 듀얼 하트/1,딸기 츄이스티/1,켈로그우유도넛/1,켈로그초코바바리안/1,페이머스 글레이즈드/3
          ",할인이벤트 넘무조아요
186,던킨-시청역점,2022년 2월 5일,5,5,3,"
            딸기 츄이스티/1,켈로그우유도넛/2,러블리 듀얼 하트/2,올리브츄이스티/1
          ",상자가 이뻐서 더 좋았어요
187,던킨-시청역점,2022년 1월 17일,4,3,5,"
            （앳홈）햄에그잉글리쉬머핀1개입/1,（At Home）던킨 블루베리베이글 5입/1
          ","블루베리 베이글은 맛있어서 자주 구매합니다.
아침식사로 너무 좋아요. 
잉글리쉬 머핀은 싱겁게 먹는 저에게는 약간 짜네요. 그래서 약간의 단맛이 추가되면 좋을듯 합니다. 꿀을 겯들이면 맛있을듯..
#식후감#힘내세요"
188,던킨-시청역점,2022년 1월 16일,5,5,1,"
            카카오하니딥/1,（앳홈）햄에그잉글리쉬머핀1개입/3,（At Home）크림치즈프렛즐1개입/1
          ",이거 맛있어요 쟁여놓고픔
189,던킨-시청역점,2022년 1월 16일,5,5,1,"
            보스톤크림/1,소금 우유도넛/1,페이머스 글레이즈드/1,올리브츄이스티/1,카푸치노츄이스티/1,허니후리터/1,커즈마인티/1
          ",좋아요~~~~~~~
190,던킨-시청역점,2022년 1월 15일,5,5,3,"
            러블리 듀얼 하트/1,바바리안필드/1,버터구움도넛/1,드립백 커피_에티오피아의 축복（에티오피아 8개입）/1
          ",안제나 깔끔한 매장
191,던킨-시청역점,2022년 1월 11일,3,3,5,"
            레드벨벳 크림치즈 글레이즈드/1,（캡슐） 디카페인 블렌드/1,（캡슐）던킨 에스프레소 블렌드/1
          ",할인해서 커피 구매 잘했습니다~
192,던킨-시청역점,2022년 1월 7일,5,5,1,"
            켈로그초코바바리안/1,슈톨렌 도넛/1,소금 우유도넛/3,카푸치노츄이스티/1,허니후리터/1
          ",할인받아 저렴하게 구입했어요
193,던킨-시청역점,2022년 1월 4일,3,4,4,"
            켈로그초코바바리안/1,페이머스 글레이즈드 기프트팩（6개입）/1,레드벨벳 크림치즈 필드/1,카카오 후로스티드/1
          ",그냥 맛있는지 잘모르겠습니다
194,던킨-시청역점,2021년 12월 31일,5,5,3,"
            허니후리터/1
          ",준비 빨리 해주시고 좋아요.
195,던킨-시청역점,2021년 12월 28일,4,5,3,"
            먼치킨 반합세트 [2700원 할인]/1
          ",반합 때문에 샀는데 반합 구성이 좋아요.
196,던킨-시청역점,2021년 12월 23일,5,5,2,"
            오레오 크림치즈 필드/1,오레오 민트링 필드/1,카푸치노츄이스티/1,（앳홈）트리플크로크무슈1개입/1
          ",맛잇어요~~~~~~~
197,던킨-시청역점,2021년 12월 21일,5,5,3,"
            페이머스 글레이즈드/4,카카오하니딥/4
          ",맛있어요 또 이용할게요
198,던킨-시청역점,2021년 11월 26일,5,5,3,"
            （앳홈）트리플크로크무슈1개입/1,（At Home）크리스피 치즈볼/2
          ","치즈볼을 아주 좋아하는데, 이 치즈볼을 사서 집에서 직접 만들기가 아주 편해요.이번에 두 봉지 더 샀어요."
199,던킨-시청역점,2021년 11월 21일,5,5,1,"
            올리브츄이스티/1,스트로베리필드/1,카카오하니딥/1,플레인베이글/1,비프칠리핫도그/1
          ",다른 지점보다 훨씬 좋아요.
200,던킨-시청역점,2021년 11월 21일,5,5,1,"
            올리브츄이스티/1,보스톤크림/1,센트럴파크 아메리카노/2
          ","포장 예정시간보다 조금 일찍 갔는데도
바로 챙겨 주셨습니다. 잘 먹었어요~"
201,밀크홀1937-종로점,2022년 3월 6일,5,5,3,"
            카야 토스트/2
          ",자가격리 기간에 먹고 힘이 됐습니다
202,밀크홀1937-종로점,2022년 2월 2일,5,5,1,"
            꿀바나나 그릭요거트/1,카야토스트＋아메리카노/1(HOT or ICE 선택(HOT))
          ",카야토스트 완전 맛있어요! 그릭요거트도요!! 라떼는 아쉬워요 분유같은 맛이 나요 다식어서 온걸 감안해도요. 요기요로 카페주문은 조심해야겠네요 따뜻한 음료가 차가웠어요 가게에선 잘 싸주신 것 같은데..
203,밀크홀1937-종로점,2021년 12월 20일,5,5,3,"
            밀크쉐이크/2
          ","밀크쉐이크 너무 맛있어요! 항상 여기서 먹습니당!!!

가게는 잘 보내줬는데 요기요 익스프레스 배달이 너무 늦었어요 요기요에서 아무런 조치도 없어서 너무 실망했어요"
204,밀크홀1937-종로점,2021년 12월 11일,1,1,3,"
            저지소프트아이스크림/1,홍차 밀크티 바틀 420mL/1(아이스컵 여부(o)),떠먹는 로투스/1
          ","사진이랑 다를수 있다고 적혀있지만 아예 다른 제품이네요
7천원짜리 케이크 치고 사이즈도 상당히 작아요 
맛도 그냥 편의점에서 파는 맛"
205,밀크홀1937-종로점,2021년 12월 1일,3,3,4,"
            홍차 밀크티 바틀 420mL/2(아이스컵 여부(o)),세트（베이글／오리지날 크림치즈＋아메리카노ICE）/1
          ","보틀음료 시키고 얼음컵도 함께 주문했는데
얼음컵엔 글래드 랩을 안씌어 주셨더라구요.
제가 따로 시킨 아메리카노에만 랩이있구요.
위생상 얼음컵에도 랩 씌워주셨으면 좋겠습니다."
206,밀크홀1937-종로점,2021년 9월 21일,3,4,5,"
            카페라떼/1(HOT or ICE 선택(HOT)),오리지널 크로플/1
          ",커피향은 좋았어요. 크로플은 그냥그랬어요ㅎ
207,밀크홀1937-종로점,2021년 9월 9일,3,5,5,"
            망고빙수/1
          ",배달도 빠르고 서비스도 너무 감사합니다!
208,밀크홀1937-종로점,2021년 8월 26일,5,5,2,"
            아메리카노/2(HOT or ICE 선택(HOT)),카페라떼/1(HOT or ICE 선택(HOT))
          ","주문 50분만에 다 쏟아서 왔어요
슬립이 눅눅하게 다 젖을 정도로
익스프레스라더니...매우 실망입니다"
209,밀크홀1937-종로점,2021년 7월 23일,5,5,3,"
            밀크쉐이크/2,코코넛 아이스블렌디드/2,홍차 밀크티 바틀 420mL/2(아이스컵 여부(o))
          ","리뷰이벤트 참여합니다^^(라떼)
넘 더워서 맨날 먹던데서 먹다가 바꿔봤는데 다들 여기 어디냐며? ^^ 굿굿!

배달은 넘 더워서 좀 늦으셨어용~~"
210,카페종로시장,2022년 2월 22일,3,5,5,"
            소세지&에그&프룻/1
          ","커피가 맛있네요~
핫케익은 자체가 달고 베이킹소다 맛이 느껴지고 좀 아쉬워요
토마토소시지 정성스럽게 구워주셨어요"
211,카페종로시장,2021년 11월 19일,5,5,3,"
            소세지&에그&프룻/1
          ",배달..느린거 빼고 진짜 너무 맛있어요ㅠㅠㅠㅠㅠㅠㅠ  사장님 사랑합니다ㅠㅠㅠㅠ내일 또 먹을게요
212,카페종로시장,2021년 8월 21일,3,4,5,"
            왓 더 팬케잌/1,로얄 밀크티 TAVALON/1(HOT or ICE 선택(ICE))
          ","핫케이크가 달지않고 적당해요! 시럽이랑 생크림 같이먹으면 딱 좋은맛인데 생크림은 하나 더 추가하는게 좋을 거 같아요, 저한테는 약간 모자랐네요. ㅎㅎ"
213,카페종로시장,2021년 5월 12일,3,5,5,"
            왓 더 팬케잌/1,오늘의과일주스/1
          ",집에서 핫케익가루로 만들어먹는게 더 맛잇는듯ㅠ
214,카페종로시장,2021년 4월 25일,2,5,5,"
            후르츠팬케이크/1
          ","누텔라 초코 팬케이크 자주 맛있게 먹어서
이번엔 후르츠로 시켜봤는데 ㅠㅠ
버터 덩어리가 몇개나  나왔어요
후루츠 팬케이크 혹시 따뜻하게 돌려먹어야 했던 건가요?"
215,카페종로시장,2020년 8월 28일,3,4,5,"
            왓 더 팬케잌/1,아메리카노（R size）/1(HOT or ICE 선택(ICE)),통자몽에이드（생과일）/1
          ","잘먹엇습니다.요즘같은시대에 카페도 무섭고 집에서 커피를 배달시켜먹을수잇어 좋앗어요.
에이드가 탄산이 조금없어서 아쉬웟어요.ㅜ사장님이 너무친절하시네요. 역시 별점좋은이유가있네요."
216,카페종로시장,2020년 8월 17일,3,4,4,"
            소세지&에그&프룻/1,초콜렛스콘/1
          ",계란 모양이 너무 예뻐요 배달도 빨리 와서 굿👍🏻
217,카페종로시장,2020년 7월 13일,4,4,3,"
            왓 더 팬케잌/1,복숭아라떼/1,흑임자크림스콘/1
          ",맛있었어요! 팬케이크 먹고싶었는데 잘먹었습니다
218,주시브로스-그랑서울점,2022년 3월 17일,4,3,5,"
            아보카도生연어 샐러드/1
          ",생각보다 실망스럽네요
219,주시브로스-그랑서울점,2022년 2월 21일,5,3,4,"
            비프스테이크/1(토핑 추가(삶은계란))
          ",음~ 앗은 좋았는데 점심양으론 살짝 부족하더라구요... 밥 양과 고기양이 조금 늘어나면 좋겠어요~%
220,주시브로스-그랑서울점,2022년 1월 13일,4,3,5,"
            연어스테이크/1(토핑 추가(삶은계란)),더블힘난다치즈버거/2(음료추가(콜라))
          ",샐러드엔 기본적으로 소스 안뿌려쥬시는게 좋을것같어요 따로 있는데 이미 뿌려져잇네요
221,주시브로스-그랑서울점,2021년 12월 31일,3,5,3,"
            비프스테이크/1,과일&치즈 샐러드/2
          ","소스가 1개 안와 전화했더니 ""분명히 소스 3개 확인했다""고 하시네요.   
""소스가 2개밖에 안왔다. 어떻게 해야 할까요?"" 했더니 
""그냥 드셔주셨으면 감사하겠습니다"" 하더군요
잘못 들은 줄 알고 재차 확인하니 맞다고 해서 황당했습니다. 
""소스 보내주셔야 하지 않을까요?"" 
""혼자 있어서 갈 수가 없어요"" 
소스 없이 먹는 샐러드는 반찬없이 먹는 밥 아닌가요? 야채와 과일만 먹으려면 마트에 가야 하지 않을까요? 제가 지불한 돈에 소스값과 배달비도 분명 포함된 것 아닌가요? 이달에만 세번째 주문인데 이런 황당한 일은 처음이네요"
222,주시브로스-그랑서울점,2021년 12월 13일,5,5,1,"
            치킨스테이크/1,쉬림프누들/1
          ",배달기사 너무한거 아냐 5분거리를 픽업하고 30분 이따가 오냐
223,주시브로스-그랑서울점,2021년 12월 11일,5,5,3,"
            아보카도生연어 샐러드/1
          ",넘 맛있었어요~~~!! 양도 많고 가격도 싸네요ㅠㅠ 감사합니다
224,주시브로스-그랑서울점,2021년 10월 8일,4,3,4,"
            비프스테이크/1
          ",전체적인 양과 퀄리티가 작년에 비해서는  떨어졌네요 ㅠ 코로나 영향일까요....
225,주시브로스-그랑서울점,2021년 9월 29일,4,3,4,"
            아보카도生연어 샐러드/1
          ",생각보다는 양이 작아요. 뭔가 전체적인 퀄리티가 예전보다 안좋아진 느낌...
226,주시브로스-그랑서울점,2021년 8월 29일,3,4,5,"
            비프스테이크/3
          ",맛은 쏘쏘 했어요~~~
227,주시브로스-그랑서울점,2021년 5월 12일,4,2,4,"
            비프스테이크/3,아보카도生연어 샐러드/1(토핑 추가(삶은계란)),비프칠리버거/1
          ",양 좀 적어요~ 다이어트하기 좋을꺼 같아요
228,주시브로스-그랑서울점,2021년 3월 17일,4,2,5,"
            비프스테이크/1,비프스테이크/1(토핑 추가(비프))
          ","오늘은 담다 말았나요..
아니면 직원이 바뀐건가용"
